,Date,Real Price,Predicted Price_tech,Predicted Price_fund,Tmr_Predicted
67,2022-01-26,91.94510650634766,94.77514685694199,99.64661352677922,98.45333865625615
68,2022-01-27,91.69499206542966,94.25427045074296,98.87851166695191,97.83685502947263
69,2022-01-28,93.51310729980467,93.74296705548214,98.15270494082006,97.60221156614533
70,2022-01-31,94.58089447021484,93.38383476010345,97.52999328419583,97.60221156614533
71,2022-02-01,95.00416564941405,93.40968788298436,97.02305106978929,97.51844356403488
72,2022-02-02,94.01332855224611,93.55083667146754,96.6223861405665,97.51844356403488
73,2022-02-03,92.29141235351561,93.45183201480391,96.28421033698396,97.41285604627045
74,2022-02-04,91.38715362548828,93.2520737336274,95.95663828632223,97.38708567181492
75,2022-02-07,91.56993865966794,92.81252160817029,95.6239441761818,97.43147025085817
76,2022-02-08,91.31019592285156,92.49685742961854,95.29864980728826,97.43147025085817
77,2022-02-09,93.43614196777344,92.16698356835376,94.98260783945307,97.43147025085817
78,2022-02-10,92.1502456665039,92.23952487036352,94.73914654423106,95.49317674603843
79,2022-02-11,90.62261962890624,92.06001865615188,94.51781908475641,95.49317674603843
80,2022-02-14,90.5452651977539,91.71788567444831,94.27740922922385,95.21015703020929
81,2022-02-15,91.37677001953124,91.26380785339575,94.02496798291577,93.76681742936852
82,2022-02-16,92.02455139160156,91.13464576045271,93.79296048452807,93.44780734896084
83,2022-02-17,89.96516418457031,91.00034028542336,93.59687279048467,93.44780734896084
84,2022-02-18,90.24554443359376,90.68828301252961,93.37430295913646,91.90601191142922
85,2022-02-22,90.02317810058594,90.3736540485927,93.14907401605888,91.57522000002244
86,2022-02-23,86.67789459228516,90.13077090596153,92.91253295013257,91.57522000002244
87,2022-02-24,87.99280548095703,89.5280090237294,92.58580004538544,91.55582759597381
88,2022-02-25,89.5107421875,88.73682718460213,92.24148866842734,91.55582759597381
89,2022-02-28,88.74694061279297,88.54303500870583,91.93536387958284,91.3621756532011
90,2022-03-01,87.15164184570312,88.33560524238362,91.63853508379225,90.89709535719884
91,2022-03-02,89.69444274902344,87.96595189741947,91.31380741084104,89.82459909071893
92,2022-03-03,88.49555206298828,87.97221767008818,91.04676284601919,89.82459909071893
93,2022-03-04,87.0452880859375,88.00368274588106,90.79482290766009,87.96035425767967
94,2022-03-07,81.6599349975586,87.66535826426048,90.5219806074283,87.81474932917534
95,2022-03-08,81.21519470214844,86.64794934080487,90.09593423878869,87.81474932917534
96,2022-03-09,84.69584655761719,85.46586501461957,89.56713063860707,86.39475163069618
97,2022-03-10,84.27043914794922,84.96329556160913,89.07433402676088,86.39475163069618
98,2022-03-11,79.98729705810547,84.45571349046372,88.60889684113022,86.28657374269822
99,2022-03-14,76.6613540649414,83.68131847359064,88.0640350395829,86.19646042190651
100,2022-03-15,80.36436462402344,82.20906893936626,87.39120348605957,85.78757782718365
101,2022-03-16,84.51215362548828,81.37640768517213,86.75010690530644,85.42901698361491
102,2022-03-17,84.75386047363281,81.74630621254505,86.2602418551619,85.24477826124438
103,2022-03-18,86.62954711914062,81.9924584539599,85.89603073222906,85.27493621133179
104,2022-03-21,83.98038482666016,82.37600546875467,85.68026125218876,85.20793759131082
105,2022-03-22,84.97623443603516,82.69396346495296,85.49952883858259,85.22740618271926
106,2022-03-23,83.36160278320312,83.00178180642388,85.37638145111578,85.22740618271926
107,2022-03-24,84.23175811767578,83.00391761762921,85.25292891968002,85.22740618271926
108,2022-03-25,84.55082702636719,82.98810607651217,85.15700473344259,85.22740618271926
109,2022-03-28,85.44998168945312,83.04240580730902,85.08842362642235,85.61247886701311
110,2022-03-29,88.20551300048828,83.21568983683574,85.05851951746581,85.65942932749566
111,2022-03-30,88.01213073730469,83.90710422958318,85.12795066839954,85.75763211331285
112,2022-03-31,87.95413208007812,84.52308961639528,85.2565361573129,85.73777170119682
113,2022-04-01,88.45687866210938,85.10940793174552,85.4182406648556,85.84594958919477
114,2022-04-04,85.16960144042969,85.57499298051664,85.60715747562881,85.96703443223758
115,2022-04-05,81.33121490478516,85.271124800076,85.71690032445986,85.82648099778633
116,2022-04-06,80.5964126586914,84.47311599298882,85.66521656471991,85.73777170119682
117,2022-04-07,80.36436462402344,83.45370202227923,85.48094775047366,85.6476583804051
118,2022-04-08,78.81741333007812,82.51976408776682,85.2049668265613,85.22740618271926
119,2022-04-11,78.00526428222656,81.5951975697676,84.8323751424814,84.88061628624108
120,2022-04-12,77.14476013183594,80.59414503722633,84.37958508456359,84.24473345296609
121,2022-04-13,78.23729705810547,79.67833970396737,83.86225707721405,82.64964767822492
122,2022-04-14,76.86438751220703,79.00495983950987,83.34820936753067,82.66440489772229
123,2022-04-18,76.96106719970703,78.367300327762,82.81509015978827,82.2870108109064
124,2022-04-19,78.52735900878906,77.75883386815235,82.28616668161885,82.2870108109064
125,2022-04-20,77.51216125488281,77.51361876838882,81.81724758534256,81.61203297814063
126,2022-04-21,76.34227752685547,77.33730537398924,81.38076093376549,80.50195729643474
127,2022-04-22,75.3367691040039,77.0209001997132,80.9533632132634,80.37690118726186
128,2022-04-25,75.39478302001953,76.51867945057302,80.51901256946894,78.12043294201521
129,2022-04-26,73.12267303466797,75.9706477304776,80.09243219888367,77.38771597442246
130,2022-04-27,72.26219940185547,75.27212849637363,79.62494074046208,77.4323352377437
131,2022-04-28,74.04119110107422,74.47002786730889,79.12612843322813,77.62345463104703
132,2022-04-29,72.1655044555664,73.99011326886932,78.67079914156875,77.3300482652453
133,2022-05-02,72.87130737304688,73.4435444704796,78.20935607253159,76.2212616464576
134,2022-05-03,71.86578369140625,72.92842440238883,77.77765364246761,75.55815815791357
135,2022-05-04,78.93343353271484,72.46454745773218,77.35242462374481,75.55815815791357
136,2022-05-05,74.91134643554688,73.24835747910225,77.13467170790636,75.75224137556233
137,2022-05-06,73.98316955566406,73.52838575666294,76.95951906973232,75.8063051505228
138,2022-05-09,71.05362701416016,73.3464958245882,76.79775462319571,75.67561117672403
139,2022-05-10,69.4776611328125,72.8142211606301,76.57109259326398,75.35503109250885
140,2022-05-11,67.73733520507812,72.10123071591039,76.26591593032299,75.35503109250885
141,2022-05-12,68.05864715576172,71.03287016366221,75.87105963450904,74.33649860507967
142,2022-05-13,73.6084976196289,69.92407085945996,75.43414796097522,74.0845320408157
143,2022-05-16,70.51226043701172,69.93113483708169,75.12848088808414,74.0845320408157
144,2022-05-17,71.77800750732422,69.83127204198735,74.83962942748165,74.0845320408157
145,2022-05-18,69.40229797363281,69.81134416065186,74.60447240741449,74.0845320408157
146,2022-05-19,70.03517150878906,69.49544569668728,74.35008859280411,74.0845320408157
147,2022-05-20,71.45671844482422,69.18200722955743,74.10875513186555,74.0845320408157
148,2022-05-23,71.48591613769531,69.16023775590713,73.92150843942237,74.0845320408157
149,2022-05-24,70.80436706542969,69.2636393504348,73.77575042875672,74.0845320408157
150,2022-05-25,70.5706787109375,69.17358385169149,73.64536677002637,74.0845320408157
151,2022-05-26,72.5277328491211,69.12797719941022,73.52382138839651,74.0845320408157
152,2022-05-27,74.68924713134766,69.34793851106986,73.46492042889109,74.0845320408157
153,2022-05-31,76.43211364746094,69.9494363417723,73.50680416312842,74.0845320408157
154,2022-06-01,74.27058410644531,70.81325210737486,73.6599183230454,74.0845320408157
155,2022-06-02,77.32786560058594,71.35308383802123,73.82836324290211,74.0845320408157
156,2022-06-03,76.96762084960938,71.98807086151345,74.08123496016638,74.13122604920318
157,2022-06-06,76.89945220947266,72.69617672780055,74.37260113401292,74.13122604920318
158,2022-06-07,77.37654113769531,73.33460720201157,74.67597417813748,74.45180613341836
159,2022-06-08,76.40289306640625,73.75774027882767,74.98896470628324,74.87711050540156
160,2022-06-09,76.83130645751953,74.0404246991501,75.26930482975195,75.61465652716652
161,2022-06-10,73.67664337158203,74.24242231299343,75.52717872850712,75.61465652716652
162,2022-06-13,70.45384216308594,73.92089010212499,75.67623610833698,74.87711050540156
163,2022-06-14,70.40516662597656,72.94488431476464,75.65402598659739,74.13122604920318
164,2022-06-15,72.23564147949219,72.08150987749787,75.51156734509595,74.13122604920318
165,2022-06-16,69.08098602294922,71.6446520342883,75.33574992898957,74.0845320408157
166,2022-06-17,69.97675323486328,70.77309667731538,75.06100047895188,74.0845320408157
167,2022-06-21,71.03804016113281,70.10418458119557,74.7450565931067,74.0845320408157
168,2022-06-22,71.36908721923828,69.81326203193828,74.435730517088,74.0845320408157
169,2022-06-23,73.21902465820312,69.64648895748905,74.14780538639125,74.0845320408157
170,2022-06-24,76.05237579345703,69.82675251291892,73.93290229726277,74.0845320408157
171,2022-06-27,75.63370513916016,70.49150740508549,73.85011292418856,74.0845320408157
172,2022-06-28,74.3290023803711,71.19282716714747,73.84918931878256,74.0845320408157
173,2022-06-29,74.41663360595703,71.68229843103131,73.87350275430809,74.0845320408157
174,2022-06-30,74.37767791748047,71.88292847188347,73.91316602127141,74.13122604920318
175,2022-07-01,77.17208099365234,71.99049544311134,73.96206534229474,74.13122604920318
176,2022-07-05,77.42523193359375,72.47929381749555,74.08692644008714,74.13122604920318
177,2022-07-06,76.7826156616211,72.97448600425082,74.26675976878481,74.45180613341836
178,2022-07-07,77.1526107788086,73.45496724647955,74.4628229423307,74.50586990837883
179,2022-07-08,77.19154357910156,73.81437741525485,74.67353302638593,74.87711050540156
180,2022-07-11,75.8479232788086,74.10505750635235,74.88797295056156,75.61465652716652
181,2022-07-12,75.71159362792969,74.15934361590428,75.06286403676222,75.61465652716652
182,2022-07-13,75.86738586425781,74.16727935320165,75.20195519660638,75.61465652716652
183,2022-07-14,76.14000701904297,73.99787465423157,75.31580659101928,75.61465652716652
184,2022-07-15,77.5226058959961,73.95165232167938,75.41523993289957,75.61465652716652
185,2022-07-18,78.11654663085938,74.21541955704026,75.53589167862037,75.61465652716652
186,2022-07-19,80.37541961669922,74.64168279594173,75.68569557137425,75.86662309143048
187,2022-07-20,81.0764389038086,75.28474176918064,75.90925712062153,76.81670531753662
188,2022-07-21,81.33934020996094,75.99942669676989,76.19480103856063,77.13374405000923
189,2022-07-22,81.38800048828125,76.67053998607071,76.52122335033937,77.82087036544317
190,2022-07-25,79.35307312011719,77.29515034517374,76.86554562529636,77.87077376636262
191,2022-07-26,78.19441986083984,77.50856256227007,77.1580261195295,78.34586589773699
192,2022-07-27,80.77461242675781,77.35633152891023,77.37181216377166,78.47236480503625
193,2022-07-28,82.43956756591797,77.54143335053993,77.59114528944929,79.55078395849705
194,2022-07-29,82.54667663574219,78.01125188223591,77.85093178700981,79.83924426810972
195,2022-08-01,82.6732406616211,78.49313883694163,78.1336803682334,80.21663835492564
196,2022-08-02,81.5048599243164,78.92271476261055,78.42443897864177,80.21663835492564
197,2022-08-03,84.97107696533203,79.17506194622047,78.68128301650177,80.51004404048308
198,2022-08-04,84.59133911132812,79.80502817883075,78.99788078228039,82.11154315833392
199,2022-08-05,83.47164916992188,80.46352274682658,79.3339423740781,82.01166425060092
200,2022-08-08,83.4619140625,80.70114264041604,79.64321668460207,81.93576395387936
201,2022-08-09,82.60509490966797,80.94655388610659,79.9247119959532,82.20488219752042
202,2022-08-10,84.21161651611328,80.98127171518922,80.15271992874796,82.57593912858646
203,2022-08-11,85.4552230834961,81.24503350205214,80.37768731985216,82.57593912858646
204,2022-08-12,86.47357940673828,81.57800211016547,80.62530620165103,84.172012618028
205,2022-08-15,87.305908203125,82.0199951627144,80.90671432901104,84.59757208161771
206,2022-08-16,87.5409164428711,82.55652510358925,81.22591126752513,84.70714583088646
207,2022-08-17,86.51274871826172,83.10570645675693,81.56571087294242,85.1273980285723
208,2022-08-18,86.7085952758789,83.40032853613775,81.88018352893732,85.3074219573591
209,2022-08-19,85.11249542236328,83.61947802159943,82.17194475524366,85.3074219573591
210,2022-08-22,83.18345642089844,83.5697986170835,82.39492326155028,85.3074219573591
211,2022-08-23,82.92887115478516,83.089873121648,82.51100329673636,85.26047149687655
212,2022-08-24,84.26058197021484,82.65028830520305,82.54243857453707,84.88716975967326
213,2022-08-25,85.57271575927734,82.40974801670018,82.54877576089211,84.88716975967326
214,2022-08-26,82.31195831298828,82.48750897976788,82.57165066056405,84.88716975967326
215,2022-08-29,82.37071990966797,82.23610438630726,82.51884985593779,84.88716975967326
216,2022-08-30,81.67549133300781,81.73992057292094,82.4183485101662,84.68527733764402
217,2022-08-31,82.32176208496094,81.32318130847591,82.27061523720158,84.52860891610452
218,2022-09-01,83.62410736083984,81.05320278542604,82.11197306734721,84.52860891610452
219,2022-09-02,81.21526336669922,80.91775857432037,81.98565436220315,84.37831302301764
220,2022-09-06,82.76240539550781,80.68672591478003,81.82250042080796,84.25949067246346
221,2022-09-07,86.47357940673828,80.46505922325491,81.68133864117453,84.27280169261302
222,2022-09-08,87.59966278076172,80.97348036308813,81.65890511045768,84.54191993625408
223,2022-09-09,86.8456802368164,81.70783981685713,81.75146726403727,84.69858835779358
224,2022-09-12,87.21778869628906,82.4041360637882,81.9020558127113,84.88716975967326
225,2022-09-13,86.01335144042969,83.02774934776221,82.09923330664378,85.26047149687655
226,2022-09-14,90.77229309082033,83.21406618443984,82.2902261862057,85.3074219573591
227,2022-09-15,90.30227661132812,84.12156800678827,82.59643271004188,85.40562474317629
228,2022-09-16,89.41120910644531,84.98593951918406,82.96114514092369,85.50571316614877
229,2022-09-19,90.22393798828124,85.49756437582528,83.32939942144503,85.50571316614877
230,2022-09-20,88.90201568603516,85.9881798242834,83.70972868473746,85.62679800919157
231,2022-09-21,86.75755310058594,86.26145468860682,84.05021486408486,85.6120407896942
232,2022-09-22,82.93865203857422,86.17303646350433,84.29385597628857,85.6120407896942
233,2022-09-23,82.419677734375,85.33435461905026,84.36176685637702,85.4909559466514
234,2022-09-26,83.0463638305664,84.27022482547795,84.2916164375165,85.38277805865344
235,2022-09-27,82.52738952636719,83.54946482264904,84.14447165649199,85.29266473786173
236,2022-09-28,85.29854583740234,82.91969473596578,83.9344018298716,84.87241254017589
237,2022-09-29,84.769775390625,82.68032042602908,83.76103646351567,84.88716975967326
238,2022-09-30,82.5078125,82.6109664953334,83.60347319555149,84.88716975967326
239,2022-10-03,83.83953094482422,82.30508237064282,83.40348401790516,84.88716975967326
240,2022-10-04,86.66943359375,82.07966711251242,83.21800552578202,84.94334841411272
241,2022-10-05,88.24595642089844,82.46035366587148,83.12476224727175,84.88716975967326
242,2022-10-06,87.4919662475586,83.02357579831505,83.14205192251211,85.26047149687655
243,2022-10-07,85.22020721435547,83.59504695668943,83.21804366877814,85.3074219573591
244,2022-10-10,85.24958038330078,83.63459215497596,83.27435362904725,85.3074219573591
245,2022-10-11,84.4172592163086,83.56334759548372,83.31826166657856,85.3074219573591
246,2022-10-12,85.06353759765625,83.38031075458571,83.33255439212394,85.3074219573591
247,2022-10-13,87.51155853271484,83.3232976717984,83.34401363795769,85.3074219573591
248,2022-10-14,84.57392883300781,83.40373929586872,83.4196566482592,85.3074219573591
249,2022-10-17,87.05132293701172,83.49021785569289,83.46058953209331,85.3074219573591
250,2022-10-18,87.11006927490234,83.68920245015727,83.5447438795286,85.36819498169278
251,2022-10-19,85.70001220703125,83.9931523580675,83.6600338097951,85.40562474317629
252,2022-10-20,84.98519897460938,83.9873061197427,83.7584972297741,85.40562474317629
253,2022-10-21,86.76734924316406,83.81735657097533,83.82368905913927,85.36819498169278
254,2022-10-24,82.0182113647461,83.85143147729718,83.91138525621409,85.35343776219541
255,2022-10-25,83.43804931640625,83.25688048151005,83.88966554442459,85.29266473786173
256,2022-10-26,84.10391235351562,82.7915024756619,83.83193884429966,84.88716975967326
257,2022-10-27,83.506591796875,82.65653228387987,83.77222325937714,84.88716975967326
258,2022-10-28,85.28874969482422,82.3802062606917,83.69622606411167,84.88716975967326
259,2022-10-31,84.78935241699219,82.32597191187051,83.65971231882781,84.88716975967326
260,2022-11-01,85.28874969482422,82.39193142832914,83.6427168895575,84.88716975967326
261,2022-11-02,82.82115936279297,82.61026363909491,83.65354950045503,84.88716975967326
262,2022-11-03,82.91907501220703,82.46226064016196,83.6183816580342,84.88716975967326
263,2022-11-04,89.94976806640625,82.05606421929429,83.55565277641836,84.95416837969422
264,2022-11-07,88.569091796875,83.1573800115309,83.66426223336475,85.3074219573591
265,2022-11-08,90.82125854492188,83.85676010831457,83.85433423202039,85.40562474317629
266,2022-11-09,90.24020385742188,84.7236488267738,84.15576198334293,85.4909559466514
267,2022-11-10,94.79998016357422,85.39116610741257,84.5113309931553,85.85772053628533
268,2022-11-11,95.90299987792969,86.63717221181469,85.01407747798885,86.55318324541985
269,2022-11-14,95.94239044189452,88.06091921708526,85.63018494728522,87.75950941184782
270,2022-11-15,96.34617614746095,89.2405517191828,86.30977326012089,88.31967969582364
271,2022-11-16,95.59769439697264,90.3340216743386,87.0229818995349,88.31967969582364
272,2022-11-17,95.49921417236328,90.99567092266068,87.71515740108953,89.89878517184478
273,2022-11-18,96.46434783935547,91.37701674427444,88.36556087289546,91.30861049730082
274,2022-11-21,96.82874298095705,91.95195859585748,88.9889209604537,91.59163021312996
275,2022-11-22,96.93706512451172,92.39458912266922,89.58418600687128,92.31616656296318
276,2022-11-23,98.01052856445311,92.83545978463574,90.14143883315751,92.31616656296318
277,2022-11-25,98.0499267578125,93.35846110504416,90.68187604715513,92.2999332133695
278,2022-11-28,97.16358947753906,93.82253147137884,91.1947467729583,94.43035763474289
279,2022-11-29,97.16358947753906,94.12001401219537,91.64688295094265,94.89543793074516
280,2022-11-30,100.64988708496094,94.2930528593133,92.04383166254365,95.28646139203555
281,2022-12-01,101.8021469116211,94.84768815895175,92.48040549811185,96.00870395814307
282,2022-12-02,103.45665740966795,95.68727990256728,92.95779233952635,96.18764357754115
283,2022-12-05,101.97941589355467,96.57113524371378,93.49076987328317,96.58776598637449
284,2022-12-06,100.5317153930664,97.24169278622138,94.00792351265045,97.10359794791837
285,2022-12-07,100.32489013671876,97.61237589730239,94.45524277512504,97.99982795503637
286,2022-12-08,102.16653442382811,97.73494530769834,94.83641118433206,99.93289174180062
287,2022-12-09,100.24610900878906,98.08962073173528,95.20743355657169,100.16310001239616
288,2022-12-12,101.14230346679688,98.17746141605265,95.50631117615376,100.16310001239616
289,2022-12-13,100.56124877929688,98.1661176432733,95.77327945498337,100.16310001239616
290,2022-12-14,100.6400375366211,98.31623465941969,95.99237282468539,100.13494878294658
291,2022-12-15,98.47340393066406,98.2811463324749,96.17379181222168,100.10541801808903
292,2022-12-16,97.33100128173828,97.91736646832543,96.26395095704584,99.88043946554897
293,2022-12-19,96.80905151367188,97.33275898133864,96.25962445148616,99.32536829272611
294,2022-12-20,96.51359558105466,96.74160784828653,96.18336025524786,98.78755627787721
295,2022-12-21,97.17342376708984,96.19529785355051,96.04938025688352,98.69163367090003
296,2022-12-22,96.27723693847658,95.7342786460806,95.900339224052,98.76058323152755
297,2022-12-23,96.77949523925781,95.32583199555016,95.72159024624398,98.58812497966754
298,2022-12-27,97.69538116455078,95.04452604521485,95.54630683208325,98.58812497966754
299,2022-12-28,97.1044921875,95.0381676480806,95.40754261220582,98.58812497966754
300,2022-12-29,98.25674438476561,95.05172351103691,95.28401379477782,98.58812497966754
301,2022-12-30,97.69538116455078,95.18262912333124,95.20828360048517,98.58812497966754
302,2023-01-03,99.30067443847656,95.19275243256469,95.1541859339909,98.58812497966754
303,2023-01-04,102.8756103515625,95.50008040921806,95.16390694900156,98.58812497966754
304,2023-01-05,102.8460693359375,96.377838881133,95.31344928978206,98.86721832548936
305,2023-01-06,105.07179260253906,97.22577227514488,95.55363028733791,99.38305028703324
306,2023-01-09,103.15135955810548,98.2669693407497,95.90865439720574,100.16310001239616
307,2023-01-10,104.39225006103516,98.97877201291134,96.28156212325348,101.03704249579276
308,2023-01-11,104.68770599365234,99.57018467386614,96.68804658388399,101.13944647030802
309,2023-01-12,104.24452972412108,100.13196840284489,97.11100881883749,101.30928714216314
310,2023-01-13,105.60359191894533,100.57211986307901,97.51924785728943,101.69659374868569
311,2023-01-17,105.13087463378908,101.00617990257955,97.94126196633943,101.79147150044263
312,2023-01-18,103.40742492675781,101.44851076200278,98.34534886721394,101.79147150044263
313,2023-01-19,102.67864227294922,101.58897303974139,98.67736730142315,103.03860688195708
314,2023-01-20,103.44681549072266,101.45993081375376,98.92719302799742,101.8946019758532
315,2023-01-23,104.59906768798828,101.34800776839664,99.13126895522782,101.94131299034778
316,2023-01-24,105.02254486083984,101.4451217962637,99.3276290992435,101.94131299034778
317,2023-01-25,105.35739135742186,101.63767171462221,99.5232263833368,103.49775272682562
318,2023-01-26,107.1103973388672,101.85660326016499,99.71835505347781,103.597539121336
319,2023-01-27,107.36644744873048,102.34267466131381,99.95399158549617,104.04092778760968
320,2023-01-30,106.755859375,102.90949280241942,100.21497686293469,104.02755418498599
321,2023-01-31,107.48462677001953,103.23613025588837,100.46922717705866,104.60083413680329
322,2023-02-01,108.3217315673828,103.57067892841381,100.72853416266798,105.02982611305012
323,2023-02-02,107.49447631835938,104.0180659939558,101.0045586785759,105.02982611305012
324,2023-02-03,102.71804046630858,104.3434720868829,101.26060716251686,105.14713560031666
325,2023-02-06,103.42711639404295,103.67605287920763,101.36722228566623,105.2775030568591
326,2023-02-07,105.2096633911133,103.14619734834945,101.3888548134646,105.15087150192446
327,2023-02-08,104.68770599365234,102.96711611697968,101.39660329067601,104.46703280711516
328,2023-02-09,104.96484375,102.82803775772616,101.38012551635302,104.4241801381995
329,2023-02-10,105.9941864013672,102.67751755272978,101.35547424286187,104.4241801381995
330,2023-02-13,107.40956115722656,102.68308591765798,101.35250998716356,104.4241801381995
331,2023-02-14,106.87509155273438,103.02986101963437,101.4041447059085,104.46703280711516
332,2023-02-15,107.88465118408203,103.25445900306885,101.47689974650393,105.15087150192446
333,2023-02-16,106.43959045410156,103.5645330227005,101.59071844692016,105.2775030568591
334,2023-02-17,106.00408935546875,103.73731579041372,101.69205893860635,105.2775030568591
335,2023-02-21,103.70782470703125,103.68910748035044,101.76940203673485,105.21061599690071
336,2023-02-22,103.69792938232422,103.29469071209995,101.76946742472819,105.17442700099124
337,2023-02-23,102.4508285522461,102.93444692313481,101.7150428182672,104.35729307824111
338,2023-02-24,100.56037139892578,102.42482711374758,101.59326857866063,104.4241801381995
339,2023-02-27,101.39177703857423,101.57973238717953,101.37921008444619,102.97234564673998
