,Date,Real Price,Predicted Price_tech,Predicted Price_fund,Tmr_Predicted
67,2022-02-22,233.59837341308597,264.19704107467186,262.36147640030896,241.89966771396055
68,2022-02-23,223.5813140869141,261.0197845158062,261.86767701148693,236.0147434137762
69,2022-02-24,237.1737365722656,257.7874433337287,261.21677556912226,236.37647790788654
70,2022-02-25,241.25851440429688,254.12049381088718,260.5236043849435,237.17872119596817
71,2022-02-28,243.5355529785156,253.99112663963666,259.85941148955504,237.17872119596817
72,2022-03-01,234.46728515625,254.54894597818847,259.41687913382475,237.17872119596817
73,2022-03-02,241.9288787841797,254.13327297665347,258.90309874749005,237.17872119596817
74,2022-03-03,236.8745574951172,254.26027687752256,258.56000398756845,237.17872119596817
75,2022-03-04,229.103271484375,254.21657096355474,258.29735903342157,237.17872119596817
76,2022-03-07,213.281005859375,252.5353520846714,258.05986559807354,237.17872119596817
77,2022-03-08,214.89920043945312,249.04839040112722,257.7298285952984,236.76104240321163
78,2022-03-09,229.88238525390625,245.11835928532992,257.2622615687079,232.2160312156357
79,2022-03-10,226.3263702392578,244.5015019515085,256.9333346213501,229.9599066306835
80,2022-03-11,220.7526397705078,243.43277856790303,256.5305013527832,229.9599066306835
81,2022-03-14,213.06124877929688,242.62855182186448,256.1497231326403,231.5699387720995
82,2022-03-15,229.4728546142578,240.229817796617,255.53545351904887,231.33884324959925
83,2022-03-16,244.68582153320312,239.73267031927753,254.78713010781757,237.054605081848
84,2022-03-17,247.38278198242188,242.7024404915063,254.18863496594668,237.28570060434825
85,2022-03-18,264.23394775390625,245.9375534104509,253.68306314730359,244.0868363768764
86,2022-03-21,267.0407409667969,251.09431149936816,253.5788347860094,244.50451516963292
87,2022-03-22,264.943115234375,257.08432663098483,253.63243877787454,244.0770975460944
88,2022-03-23,256.05303955078125,261.9158141045014,253.80274464848696,244.0770975460944
89,2022-03-24,281.18487548828125,264.38610270518683,253.97886370404825,249.96202184627876
90,2022-03-25,276.6100769042969,268.9675211609343,254.20873281139802,250.6382967105349
91,2022-03-28,281.8741455078125,273.65298186582015,254.69297988123373,255.78777451066165
92,2022-03-29,286.2392578125,277.55395350877905,255.53279522844412,253.67316411442383
93,2022-03-30,276.5900573730469,282.0167124504364,256.48384981326893,252.5985062971636
94,2022-03-31,272.5545654296875,284.38803545687693,257.2316474087762,255.48231386723094
95,2022-04-01,266.8210144042969,285.5093926647801,257.98300886641294,255.4165057353073
96,2022-04-04,273.29376220703125,285.0216545047,258.91250500655303,255.48231386723094
97,2022-04-05,259.01971435546875,284.9798158660953,259.9408252908238,255.48231386723094
98,2022-04-06,243.7967987060547,283.71750854445486,260.8852195431444,252.41833224576501
99,2022-04-07,241.80902099609372,278.9862412408177,261.73292212621504,251.32657181435437
100,2022-04-08,230.9312286376953,274.3820070142272,262.2392534564595,247.72542037834344
101,2022-04-11,218.9246826171875,269.25204724438834,262.4767761037922,242.57594257821668
102,2022-04-12,214.79928588867188,262.2799036241305,262.4333378825914,236.0147434137762
103,2022-04-13,221.7814483642578,256.5996519695474,262.26484315502836,236.0147434137762
104,2022-04-14,212.342041015625,252.21598964522434,261.8829840914528,236.44216103731472
105,2022-04-18,217.586181640625,248.43806853107668,261.3917845692662,236.38621673866854
106,2022-04-19,221.7315216064453,244.89910031105214,260.89293150709665,229.5850809661404
107,2022-04-20,214.57952880859372,242.8765639191164,260.5318421646198,229.5850809661404
108,2022-04-21,201.6040802001953,241.2486207404368,260.0618505433019,229.72881110818324
109,2022-04-22,194.93153381347656,238.05651350719884,259.24555084374896,229.72881110818324
110,2022-04-25,198.7972412109375,233.34734715805476,258.30127343936704,229.72881110818324
111,2022-04-26,187.66970825195312,228.9384912044185,257.32661557093076,229.72881110818324
112,2022-04-27,183.94387817382807,224.5718385916063,256.2721797723671,230.09687527410873
113,2022-04-28,197.59857177734372,219.83234360590046,254.88277014561947,220.3458283391458
114,2022-04-29,185.26239013671875,217.56261204968416,253.3298318287023,213.1750942791571
115,2022-05-02,195.11135864257807,215.16416978621217,251.6661216659254,212.61587856995973
116,2022-05-03,195.8005828857422,213.16671031887947,249.85205741806408,212.61587856995973
117,2022-05-04,203.1123962402344,212.41746607943125,248.06749727471708,209.35622258765923
118,2022-05-05,188.2290802001953,212.59463841759518,246.41612917546226,204.22890432081707
119,2022-05-06,186.5409698486328,211.35854589148212,244.84878935010397,203.6254547740247
120,2022-05-09,169.31027221679688,209.33717654664835,243.00468057601196,194.3498718763066
121,2022-05-10,175.7530517578125,205.13618626995714,241.0987154243862,193.7589396248542
122,2022-05-11,166.1138458251953,202.07224998469022,239.1214438181867,187.8446965575548
123,2022-05-12,161.56895446777344,198.37002646319243,237.02104369661302,186.16028793134512
124,2022-05-13,176.86181640625,193.70436179477332,234.97047922088237,183.6943012023246
125,2022-05-16,172.44676208496094,192.20940363336027,233.06192880861352,182.76424854457537
126,2022-05-17,181.5665283203125,191.22609350952837,231.26235370514735,182.76424854457537
127,2022-05-18,169.19041442871094,191.73515945539646,229.52003409162978,182.76424854457537
128,2022-05-19,171.04830932617188,190.7040149884736,227.94907198017268,181.6265667418811
129,2022-05-20,166.75315856933594,189.44742619763267,226.5745020416362,181.42982417790358
130,2022-05-23,168.7908477783203,187.71048081963147,225.2215051537768,180.43432703185385
131,2022-05-24,161.35916137695312,185.99614697923045,224.0212285217599,180.04737044332035
132,2022-05-25,169.5599822998047,183.87280689386427,222.92910926297498,176.1418890682694
133,2022-05-26,178.31019592285156,182.87015296431764,221.92754715665978,176.1418890682694
134,2022-05-27,187.89944458007807,183.13233009576942,220.9662245592243,175.61517400788944
135,2022-05-31,186.510986328125,186.21152552189426,220.2890177246664,176.00213059642294
136,2022-06-01,182.99493408203125,189.131594075669,219.6938089310706,176.0578192081466
137,2022-06-02,195.70069885253903,190.93498819803713,219.13377136701467,176.25456177212413
138,2022-06-03,186.99044799804688,193.31291960869245,218.81489334238256,177.4620688323913
139,2022-06-06,187.64971923828125,194.97088507406957,218.68936944426565,179.92805556141184
140,2022-06-07,189.0481414794922,196.30318604564914,218.69481747940617,179.92805556141184
141,2022-06-08,186.3106384277344,196.8402465338751,218.70992007547935,179.92805556141184
142,2022-06-09,180.31610107421875,197.47008726670566,218.8720758023695,179.6506011588939
143,2022-06-10,169.5858612060547,197.04143086616153,219.01975699085682,179.6506011588939
144,2022-06-13,156.32789611816406,194.4888946209666,218.90120015108315,177.18461442987336
145,2022-06-14,158.2161865234375,189.67961021856448,218.73473565645452,176.33527361066456
146,2022-06-15,165.11990356445312,185.62187497363692,218.34033004546419,175.89262841040738
147,2022-06-16,155.8683319091797,183.57363436928085,217.90309966495107,175.89262841040738
148,2022-06-17,158.65579223632812,180.5616170919617,217.27588914215187,175.89262841040738
149,2022-06-21,165.5095672607422,178.26254888922026,216.77109144110247,170.71738305042277
150,2022-06-22,163.451416015625,178.24745021733887,216.30647482496343,170.71738305042277
151,2022-06-23,162.10263061523438,177.76578070218892,216.01930640968806,170.71738305042277
152,2022-06-24,171.1044464111328,177.2209155864687,215.65791034137217,170.71738305042277
153,2022-06-27,168.53680419921875,177.8784299237041,215.4763140386857,170.71738305042277
154,2022-06-28,159.67486572265625,178.81386194017873,215.36990938453377,170.80479388633307
155,2022-06-29,155.2788543701172,178.3736225971478,215.05671309091952,170.49160581591082
156,2022-06-30,151.4523468017578,176.24306140783835,214.73425659816562,170.3788990204664
157,2022-07-01,145.0980987548828,173.837339688068,214.24263350220133,171.49700656875928
158,2022-07-05,149.50408935546875,170.7810037970525,213.80348973669248,165.81533632617914
159,2022-07-06,151.16259765625,168.08990988467923,213.32023587433548,163.19794884744033
160,2022-07-07,158.4359893798828,166.88149096297104,212.86705575019383,163.08093514783445
161,2022-07-08,158.23617553710938,167.11723447756378,212.43558013066024,163.08093514783445
162,2022-07-11,151.3824005126953,167.31561789680552,212.12546570142842,163.08093514783445
163,2022-07-12,150.6830596923828,166.66599571559703,211.71605973631125,163.08093514783445
164,2022-07-13,151.50228881835938,165.86652468649888,211.19951881742546,163.1913805344975
165,2022-07-14,153.58038330078125,164.80726897250796,210.58145164582723,163.1913805344975
166,2022-07-15,157.4768524169922,164.46780414672992,210.01118988713762,163.8979969135587
167,2022-07-18,160.86376953125,165.12677729284275,209.5383354913223,163.8979969135587
168,2022-07-19,169.76568603515625,166.91030243830028,209.0094817208991,163.78755152689564
169,2022-07-20,177.9082794189453,169.17581803686082,208.71354971022342,166.52195270524032
170,2022-07-21,180.3360748291016,172.4240018833472,208.57806452533484,172.20362294782046
171,2022-07-22,173.03271484375,176.03455385498725,208.57685222797113,172.20362294782046
172,2022-07-25,170.0854034423828,178.16190566476635,208.67332480733606,171.34527626700753
173,2022-07-26,165.17982482910156,178.66646389120316,208.87028661395772,171.7711711328742
174,2022-07-27,177.73843383789062,178.4804074069757,209.16338506212062,171.45798306245194
175,2022-07-28,179.67666625976562,179.85021435479402,209.67567563723728,176.52052162699215
176,2022-07-29,181.4650421142578,181.77241387214008,210.23524580953853,176.52052162699215
177,2022-08-01,184.24252319335935,183.53464040798715,210.79062406203997,175.81390524793096
178,2022-08-02,185.09173583984372,185.72046127757366,211.5184990840039,175.81390524793096
179,2022-08-03,188.75840759277344,187.6355272195091,212.25754769010322,176.20086183646447
180,2022-08-04,191.9754943847656,189.47760895330669,212.9858754978295,176.25655044818814
181,2022-08-05,189.7175445556641,191.87804978494074,213.80223362135177,176.45329301216566
182,2022-08-08,177.7683868408203,193.57092454675478,214.64813966736537,177.12358480243495
183,2022-08-09,170.70484924316406,192.4850163945732,215.3237690547512,176.19353214468572
184,2022-08-10,180.80563354492188,190.4328224181593,215.91813070079164,176.53201617464208
185,2022-08-11,179.2570343017578,190.20310378423034,216.59976315102668,176.4328437402961
186,2022-08-12,186.9200897216797,190.59718641437937,217.28529540121485,176.53201617464208
187,2022-08-15,190.1471710205078,191.43448435766928,218.03689055472893,176.53201617464208
188,2022-08-16,188.6185302734375,193.09287287762086,218.86963660164974,177.4620688323913
189,2022-08-17,183.1835021972656,194.39455345086316,219.6490707765521,177.18461442987336
190,2022-08-18,187.55950927734372,194.53842118235534,220.36029496725547,179.6506011588939
191,2022-08-19,178.32789611816406,194.9637077343926,220.98072830961178,179.6506011588939
192,2022-08-22,170.18528747558594,194.37612869474123,221.5167536222709,177.18461442987336
193,2022-08-23,171.65396118164062,192.139161985912,221.9792377635292,176.7812768325041
194,2022-08-24,172.0635986328125,190.18361409762787,222.34574592916192,176.68210439815812
195,2022-08-25,178.9673309326172,188.6018130437414,222.6171982966861,176.58453426852657
196,2022-08-26,162.45233154296875,187.9430441308714,222.84603037858017,176.5288456568029
197,2022-08-29,157.8665008544922,186.4585602171983,222.87871858942327,176.5288456568029
198,2022-08-30,154.53952026367188,183.26099703875877,222.7315778226523,176.1418890682694
199,2022-08-31,150.80291748046875,180.05745274392177,222.34226970298647,176.1418890682694
200,2022-09-01,139.24342346191406,176.67692575607492,221.73426606010625,170.43992864790482
201,2022-09-02,136.34605407714844,171.3759060572686,220.91996738150306,165.6166050861376
202,2022-09-06,134.5277099609375,166.96900490752807,220.0290018491396,162.88220390779293
203,2022-09-07,137.05616760253906,162.8967545142701,219.03112045289254,161.43047606300308
204,2022-09-08,139.81448364257812,159.78599046403767,218.01185588386875,155.38614233049412
205,2022-09-09,143.78204345703125,157.54762329868612,216.81711492294636,155.38614233049412
206,2022-09-12,144.96133422851562,156.91431060072728,215.61834270813983,155.48131468498565
207,2022-09-13,131.229736328125,156.6512873601266,214.43119686323104,147.4436428635875
208,2022-09-14,131.19973754882812,154.5004195512433,213.14622008167026,146.66177214129868
209,2022-09-15,129.21095275878906,152.13835998117446,211.81714780925367,144.97633792643313
210,2022-09-16,131.89930725097656,149.91005859707718,210.39437809601557,144.97633792643313
211,2022-09-19,133.73822021484375,148.04482556639476,208.93855502212602,145.68295714646013
212,2022-09-20,131.67945861816406,147.03807238390254,207.52875543008037,139.1941401088177
213,2022-09-21,132.5289306640625,146.2079371922008,206.24705039080237,139.1941401088177
214,2022-09-22,125.53321075439452,145.8490410321754,205.0501185310299,133.65737190667525
215,2022-09-23,125.08348846435548,144.27596365537596,203.71181527145833,133.65737190667525
216,2022-09-26,122.20525360107422,142.33220294282145,202.37643321035353,133.44111048712955
217,2022-09-27,124.05411529541017,140.5859211880047,200.9373339976862,133.44111048712955
218,2022-09-28,127.28215026855467,139.33554692298162,199.48561520764247,132.13266391178524
219,2022-09-29,122.12529754638672,138.56373491019957,198.10333330515374,131.86116559407898
220,2022-09-30,121.31578826904295,137.28230260417598,196.78319990004545,131.86116559407898
221,2022-10-03,125.04351806640625,136.1853804449698,195.42865477699866,131.86116559407898
222,2022-10-04,131.5895233154297,135.7039151630627,194.22030103122114,131.94233340763122
223,2022-10-05,132.00926208496094,136.59155660071272,193.20755073477824,131.86116559407898
224,2022-10-06,131.21974182128906,137.2631630317041,192.2724166815973,131.86116559407898
225,2022-10-07,120.6861801147461,138.256363879725,191.40295116994923,131.1424268139248
226,2022-10-10,116.628662109375,137.08107450762324,190.4424319020921,131.1424268139248
227,2022-10-11,115.78916931152344,135.10529294020915,189.6084881637999,130.61292334560653
228,2022-10-12,114.92970275878906,133.06564472014117,188.78246087335265,130.61292334560653
229,2022-10-13,119.52689361572266,131.33627056021382,187.95619988702805,130.61292334560653
230,2022-10-14,112.20136260986328,129.90809666920953,187.1876033584374,130.61292334560653
231,2022-10-17,118.8073272705078,128.93250364433922,186.48096544932685,130.61292334560653
232,2022-10-18,119.59684753417967,128.42358357935888,185.82863261971346,130.70610134210244
233,2022-10-19,120.43633270263672,128.70894118387304,185.2310576553596,130.70610134210244
234,2022-10-20,121.8654556274414,128.83590132047578,184.6338624468064,130.70610134210244
235,2022-10-21,124.58380126953124,129.4373682206403,184.049958691277,131.02956376536108
236,2022-10-24,125.91297912597656,129.88332609447076,183.48657635497662,131.02956376536108
237,2022-10-25,132.5289306640625,130.68704225740223,182.97631601279437,131.2690941153385
238,2022-10-26,128.8811798095703,132.40740097846705,182.71814049230164,131.2690941153385
239,2022-10-27,131.67945861816406,133.6743619004265,182.50251222747735,131.2690941153385
240,2022-10-28,138.25543212890625,135.55663381879734,182.36581474522507,131.879765397209
241,2022-10-31,134.88748168945312,137.25553346127515,182.3084424073378,131.79859758365677
242,2022-11-01,135.3472137451172,138.77641465644012,182.2843133080023,132.07009590136303
243,2022-11-02,132.10919189453125,140.13313608862788,182.3224787659706,132.07009590136303
244,2022-11-03,134.12796020507812,140.97568574387654,182.35941732058285,132.07009590136303
245,2022-11-04,141.47348022460938,141.11217190244892,182.46303223019902,132.07009590136303
246,2022-11-07,142.92259216308594,142.63632082949937,182.63101574803036,132.28635732090873
247,2022-11-08,145.9307403564453,144.26874255143267,182.88964405428544,132.28635732090873
248,2022-11-09,137.67576599121094,146.35714416418438,183.19958321160925,136.1022971356951
249,2022-11-10,157.40371704101562,146.71004461972356,183.46602572376293,136.1022971356951
250,2022-11-11,163.17019653320312,149.6795084420881,183.9436562790714,135.86276820620057
251,2022-11-14,162.8503875732422,153.61324493243407,184.59536105101444,137.5481981596174
252,2022-11-15,166.55810546875,157.20105407367498,185.32056317638128,145.9655394922574
253,2022-11-16,159.0027618408203,160.94728985900485,186.09265053713972,152.1922120921089
254,2022-11-17,156.67416381835938,162.72446918584558,186.8930004930641,152.09903409561298
255,2022-11-18,153.9958038330078,163.5744150021028,187.7113158195591,153.6612130089975
256,2022-11-21,153.0763702392578,163.8120112039699,188.62072872024018,153.6612130089975
257,2022-11-22,160.28195190429688,163.32220153528388,189.54524421699443,153.6612130089975
258,2022-11-23,165.08901977539062,163.75488424832972,190.50713644813095,153.6612130089975
259,2022-11-25,162.6005401611328,165.4113325524743,191.52247200521694,154.37994894818587
260,2022-11-28,158.1732635498047,166.71839613047433,192.49559624445817,154.2695035615228
261,2022-11-29,156.29440307617188,167.09567328235536,193.51204185696153,154.2695035615228
262,2022-11-30,169.16981506347656,166.91518944803968,194.41194625663329,154.2695035615228
263,2022-12-01,171.2890625,168.08830519491406,195.36316150737377,154.3865201020945
264,2022-12-02,168.69998168945312,170.3557901854591,196.36527864139765,157.00391610373072
265,2022-12-05,166.0409393310547,171.62467673513677,197.3709304255663,157.00391610373072
266,2022-12-06,159.81314086914062,172.5330478469351,198.32452645305722,162.68556930051602
267,2022-12-07,161.14266967773438,172.29804832486985,199.1974097669114,162.27978847255383
268,2022-12-08,171.62893676757812,171.61503400845697,199.95383950388796,158.31233711038277
269,2022-12-09,169.94952392578125,172.5585915903789,200.78734506241014,163.9940045119971
270,2022-12-12,175.2876434326172,174.22538284946447,201.60687268626884,163.9940045119971
271,2022-12-13,180.65573120117188,175.7445864144204,202.39682317565155,163.9940045119971
272,2022-12-14,176.67715454101562,178.95605204146187,203.29497485624324,168.3109031911688
273,2022-12-15,169.45973205566406,180.66122456211264,204.20722131943708,168.3109031911688
274,2022-12-16,165.6510772705078,180.42600621871577,205.10641002548448,170.031744362871
275,2022-12-19,162.48219299316406,179.61053205623222,205.91759762772057,170.031744362871
276,2022-12-20,160.79281616210938,178.28885121328034,206.56474533005544,164.85649900288638
277,2022-12-21,164.95130920410156,176.61015607375492,207.10209978801694,164.85649900288638
278,2022-12-22,153.33544921875,175.81841673170717,207.5748811538706,165.7148456836993
279,2022-12-23,152.00592041015625,173.62681897896604,208.0170775717772,165.7148456836993
280,2022-12-27,141.15980529785156,171.06477129989025,208.14169589836942,160.0331470314611
281,2022-12-28,140.31007385253906,167.7835891965964,208.06795024307593,157.41578512141456
282,2022-12-29,145.9780731201172,164.18394911535952,207.88571127672677,157.40921964943755
283,2022-12-30,146.08802795410156,162.21681828458858,207.6279885419964,155.84705494088206
284,2023-01-03,143.09909057617188,160.63011563287395,207.4225114418441,149.52520430460743
285,2023-01-04,147.43756103515625,159.487416051094,207.20071944825494,149.52520430460743
286,2023-01-05,142.59927368164062,158.7781869391537,207.00448794124998,149.52520430460743
287,2023-01-06,148.5371551513672,157.73506565134713,206.77973093121705,149.52520430460743
288,2023-01-09,156.2244110107422,157.4487452329739,206.5063067547278,149.62037665909895
289,2023-01-10,159.03341674804688,159.05945987881103,206.2689593793031,149.52520430460743
290,2023-01-11,159.9530792236328,160.739088656018,206.1441219628259,155.84705494088206
291,2023-01-12,165.05130004882812,162.33436910393192,206.147408311101,155.84705494088206
292,2023-01-13,168.92990112304688,164.3010768801284,206.27109185418385,157.40921964943755
293,2023-01-17,176.95704650878906,166.6509553960707,206.35744248086144,157.40921964943755
294,2023-01-18,173.7082061767578,170.0242029276192,206.571288814621,160.0331470314611
295,2023-01-19,167.59036254882812,173.04535234851107,206.89839001293706,165.7148456836993
296,2023-01-20,178.32656860351562,174.1973299547515,207.27537067507313,165.7148456836993
297,2023-01-23,191.8617401123047,176.15525570150584,207.81566093749373,165.7148456836993
298,2023-01-24,192.58148193359372,180.1752953250406,208.51706990134878,176.52052162699215
299,2023-01-25,193.16128540039065,184.33675188115345,209.24785151578715,176.52052162699215
300,2023-01-26,197.9495849609375,187.57540970567018,210.10183467556135,176.90747821552566
301,2023-01-27,203.57757568359372,191.5481839215762,211.0063107508336,176.45329301216566
302,2023-01-30,191.55186462402344,195.30452925242665,211.98323254808162,179.84933239893542
303,2023-01-31,195.30050659179688,197.33946551982055,213.01012144510366,179.84933239893542
304,2023-02-01,209.35549926757807,198.56057607876238,214.1561806335774,179.84933239893542
305,2023-02-02,217.0127868652344,201.71434581470146,215.46061259692684,179.82942291056895
306,2023-02-03,210.9249725341797,206.1609557420856,216.93758514771577,180.42035516202134
307,2023-02-06,210.81500244140625,209.2577298151835,218.47999254416024,180.42035516202134
308,2023-02-07,221.65115356445312,211.5963755027696,220.0061142591525,184.14628749815097
309,2023-02-08,221.97103881835935,214.94804725102088,221.74310268546822,187.93265854083143
310,2023-02-09,223.29055786132807,218.74617286812094,223.540866645885,192.39735562507977
311,2023-02-10,212.57437133789065,222.030185060637,225.46137936587525,207.23004946059214
312,2023-02-13,217.80252075195312,222.53329906628517,227.32872627377037,207.23004946059214
313,2023-02-14,229.6283264160156,223.29380531026715,229.11232242162333,208.36770285362834
314,2023-02-15,227.55905151367188,225.37669262546217,230.94896753363275,208.36770285362834
315,2023-02-16,219.94175720214844,227.58649631299363,232.82399719349547,208.36770285362834
316,2023-02-17,213.80393981933597,228.45098645375884,234.59438952427865,208.36770285362834
317,2023-02-21,206.4765625,227.7367244511914,236.31383615380145,208.36770285362834
318,2023-02-22,207.4661865234375,226.1550984543702,237.8145726541175,210.15074981261253
319,2023-02-23,236.5558624267578,224.51628714955376,239.11622947892351,210.15074981261253
320,2023-02-24,232.77719116210935,228.70058865268717,240.49052190360564,215.8724890369165
321,2023-02-27,234.92642211914065,231.51258864482188,241.8765283341395,215.6969287139864
322,2023-02-28,232.07745361328125,234.54330785194972,243.24607381131312,220.96912487305693
323,2023-03-01,226.89927673339844,236.58326242188195,244.57571571743074,220.96912487305693
324,2023-03-02,233.0570831298828,237.27008422946494,245.7718442476248,221.57258010178091
325,2023-03-03,238.8150329589844,237.93444038033547,247.01120651512704,226.69988700475986
326,2023-03-06,235.4562225341797,239.76317401290459,248.35376011846776,226.69988700475986
327,2023-03-07,232.83673095703125,241.55339509110954,249.57807821386615,226.9309825272601
328,2023-03-08,241.7650604248047,242.4995493528333,250.62743112709762,226.9309825272601
329,2023-03-09,234.3164520263672,243.9402106478284,251.71338665711767,226.9309825272601
330,2023-03-10,229.60731506347656,244.99100527033025,252.76154187897777,229.18710711221232
331,2023-03-13,229.6173248291016,244.48347107378345,253.6818654559322,237.28570060434825
332,2023-03-14,240.5852813720703,243.47368356882617,254.4951271090797,237.28570060434825
333,2023-03-15,242.23497009277344,244.69321861418038,255.46990182545466,231.5699387720995
334,2023-03-16,255.36253356933594,245.87101713755132,256.42466633233227,236.76104240321163
335,2023-03-17,257.20220947265625,248.6940894890657,257.34361694600733,236.76104240321163
336,2023-03-20,258.9518737792969,253.12692826064693,258.2673291131832,237.17872119596817
337,2023-03-21,261.9413146972656,256.25516884123095,259.35024659679783,237.17872119596817
338,2023-03-22,264.6308288574219,259.4990929657952,260.5221729976948,236.75130357242963
339,2023-03-23,271.8594665527344,263.34454234287915,261.6435626651167,242.2614022080709
