Date,DJI Adj Close,NDAQ Adj Close,SPX Adj Close,Adj Close,Information Technology Adj Close
2013-11-04,15639.1201171875,10.019405364990234,1767.9300537109375,16.418622970581055,75.5750503540039
2013-11-05,15618.2197265625,9.979848861694336,1762.969970703125,16.37810707092285,75.62905883789062
2013-11-06,15746.8798828125,10.030706405639648,1770.489990234375,16.33171272277832,76.17793273925781
2013-11-07,15593.98046875,9.923335075378418,1747.1500244140625,16.067411422729492,75.13416290283203
2013-11-08,15761.7802734375,10.152203559875488,1770.6099853515625,16.320423126220703,75.99795532226562
2013-11-11,15783.099609375,10.146553039550781,1771.8900146484375,16.273082733154297,75.98899841308594
2013-11-12,15750.669921875,10.129600524902344,1767.68994140625,16.303176879882812,76.32192993164062
2013-11-13,15821.6298828125,10.222846031188965,1782.0,16.322620391845703,77.15873718261719
2013-11-14,15876.2197265625,10.511049270629883,1790.6199951171875,16.558700561523438,76.86180114746094
2013-11-15,15961.7001953125,10.477142333984375,1798.1800537109375,16.459312438964844,77.15873718261719
2013-11-18,15976.01953125,10.624068260192871,1791.530029296875,16.259910583496094,76.47489166259766
2013-11-19,15967.0302734375,10.796431541442871,1787.8699951171875,16.288759231567383,76.11495971679688
2013-11-20,15900.8203125,10.872721672058105,1781.3699951171875,16.14610481262207,75.93497467041016
2013-11-21,16009.990234375,10.99704647064209,1795.8499755859375,16.33860969543457,76.78083801269531
2013-11-22,16064.76953125,11.192008018493652,1804.760009765625,16.296594619750977,76.69981384277344
2013-11-25,16072.5400390625,11.104416847229004,1802.47998046875,16.420114517211914,76.53784942626953
2013-11-26,16072.7998046875,10.960314750671387,1802.75,16.72297477722168,76.92479705810547
2013-11-27,16097.330078125,10.917929649353027,1807.22998046875,17.11675262451172,77.59064483642578
2013-11-29,16086.41015625,11.101591110229492,1805.81005859375,17.433713912963867,77.9505615234375
2013-12-02,16008.76953125,11.132673263549805,1800.9000244140625,17.28197479248047,77.5996322631836
2013-12-03,15914.6201171875,11.02812671661377,1795.1500244140625,17.755077362060547,77.72562408447266
2013-12-04,15889.76953125,11.288076400756836,1792.81005859375,17.713693618774414,77.96855926513672
2013-12-05,15821.509765625,10.98009204864502,1785.030029296875,17.804607391357422,77.89656066894531
2013-12-06,16020.2001953125,10.985742568969727,1805.0899658203125,17.55756187438965,78.43646240234375
2013-12-09,16025.5302734375,10.994218826293945,1808.3699951171875,17.75852394104004,78.61642456054688
2013-12-10,15973.1298828125,10.988565444946289,1802.6199951171875,17.730932235717773,78.5264663696289
2013-12-11,15843.5302734375,10.97439193725586,1782.219970703125,17.599571228027344,77.76160430908203
2013-12-12,15739.4296875,10.997075080871582,1775.5,17.573862075805664,77.37470245361328
2013-12-13,15755.3603515625,10.929032325744629,1775.3199462890625,17.382301330566406,77.29371643066406
2013-12-16,15884.5703125,10.9772310256958,1786.5400390625,17.47855567932129,78.0675277709961
2013-12-17,15875.259765625,11.144493103027344,1781.0,17.399856567382812,78.22950744628906
2013-12-18,16167.9697265625,11.226709365844727,1810.6500244140625,17.26755714416504,78.81439208984375
2013-12-19,16179.080078125,11.187019348144531,1809.5999755859375,17.069726943969727,78.8323745727539
2013-12-20,16221.1396484375,11.32876968383789,1818.3199462890625,17.212692260742188,79.70923614501953
2013-12-23,16294.6103515625,11.27207088470459,1827.989990234375,17.87326431274414,80.68254852294922
2013-12-24,16357.5498046875,11.314597129821777,1833.3199462890625,17.79739761352539,80.86445617675781
2013-12-26,16479.880859375,11.334440231323242,1842.02001953125,17.679203033447266,81.11913299560547
2013-12-27,16478.41015625,11.317432403564453,1841.4000244140625,17.55974769592285,80.95539855957031
2013-12-30,16504.2890625,11.291916847229004,1841.0699462890625,17.38512420654297,80.87354278564453
2013-12-31,16576.66015625,11.283415794372559,1848.3599853515625,17.588911056518555,81.44661712646484
2014-01-02,16441.349609375,11.11330795288086,1831.97998046875,17.341541290283203,80.60975646972656
2014-01-03,16469.990234375,11.277742385864258,1831.3699951171875,16.960622787475586,80.33689880371094
2014-01-06,16425.099609375,11.306090354919434,1826.77001953125,17.053110122680664,80.1094741821289
2014-01-07,16530.939453125,11.359953880310059,1837.8800048828125,16.93115234375,80.91902923583984
2014-01-08,16462.740234375,11.391143798828125,1837.489990234375,17.038375854492188,81.0190658569336
2014-01-09,16444.759765625,11.40815258026123,1838.1300048828125,16.82079315185547,80.63704681396484
2014-01-10,16437.05078125,11.317432403564453,1842.3699951171875,16.70855712890625,80.78256225585938
2014-01-13,16257.9404296875,11.099135398864746,1819.199951171875,16.7960205078125,79.882080078125
2014-01-14,16373.8603515625,11.266402244567871,1838.8800048828125,17.130231857299805,81.37383270263672
2014-01-15,16481.939453125,11.204031944274902,1848.3800048828125,17.474163055419922,82.32891845703125
2014-01-16,16417.009765625,11.334440231323242,1845.8900146484375,17.37666130065918,82.34709930419922
2014-01-17,16458.560546875,11.260729789733887,1838.699951171875,16.95090103149414,81.85591125488281
2014-01-21,16414.439453125,11.170011520385742,1843.800048828125,17.214252471923828,82.20157623291016
2014-01-22,16373.33984375,11.19836139678955,1844.8599853515625,17.290756225585938,82.32891845703125
2014-01-23,16197.349609375,10.971556663513184,1828.4599609375,17.437171936035156,81.95597839355469
2014-01-24,15879.1103515625,10.659701347351074,1790.2900390625,17.120203018188477,80.22773742675781
2014-01-27,15837.8798828125,10.580322265625,1781.56005859375,17.259082794189453,79.32720947265625
2014-01-28,15928.5595703125,10.67387866973877,1792.5,15.87961196899414,79.06340026855469
2014-01-29,15738.7900390625,10.546304702758789,1774.199951171875,15.699346542358398,78.32664489746094
2014-01-30,15848.6103515625,10.889342308044434,1794.18994140625,15.668936729431152,79.51823425292969
2014-01-31,15698.849609375,10.815634727478027,1782.5899658203125,15.694636344909668,79.53641510009766
2014-02-03,15372.7998046875,10.526457786560059,1741.8900146484375,15.723795890808105,77.80817413330078
2014-02-04,15445.240234375,10.713571548461914,1755.199951171875,15.951416969299316,78.16290283203125
2014-02-05,15440.23046875,10.815634727478027,1751.6400146484375,16.070545196533203,78.18108367919922
2014-02-06,15628.5302734375,10.730581283569336,1773.4300537109375,16.164216995239258,79.16349029541016
2014-02-07,15794.080078125,10.642693519592285,1797.02001953125,16.390350341796875,80.25501251220703
2014-02-10,15801.7900390625,10.634190559387207,1799.8399658203125,16.683988571166992,80.55519104003906
2014-02-11,15994.76953125,10.878003120422363,1819.75,16.90381622314453,81.36473083496094
2014-02-12,15963.9404296875,10.940374374389648,1819.260009765625,16.902557373046875,81.63760375976562
2014-02-13,16027.58984375,10.968720436096191,1829.8299560546875,17.170961380004883,82.39263153076172
2014-02-14,16154.3896484375,10.9772310256958,1838.6300048828125,17.157081604003906,82.61090087890625
2014-02-18,16130.400390625,11.087796211242676,1840.760009765625,17.220157623291016,82.92926788330078
2014-02-19,16040.5595703125,11.218205451965332,1828.75,16.94828987121582,82.4744644165039
2014-02-20,16133.23046875,11.192691802978516,1839.780029296875,16.752113342285156,82.85649108886719
2014-02-21,16103.2998046875,11.036763191223145,1836.25,16.56603240966797,82.63818359375
2014-02-24,16207.1396484375,11.090629577636719,1847.6099853515625,16.638572692871094,83.08392333984375
2014-02-25,16179.66015625,11.07645320892334,1845.1199951171875,16.465417861938477,82.87469482421875
2014-02-26,16198.41015625,10.872332572937012,1845.1600341796875,16.316865921020508,83.08392333984375
2014-02-27,16272.650390625,10.89217758178711,1854.2900390625,16.642356872558594,83.70243072509766
2014-02-28,16321.7099609375,10.883672714233398,1859.449951171875,16.597259521484375,83.40228271484375
2014-03-03,16168.0302734375,10.872332572937012,1845.72998046875,16.64519691467285,82.78372955322266
2014-03-04,16395.880859375,11.289081573486328,1873.9100341796875,16.754955291748047,84.1481704711914
2014-03-05,16360.1796875,11.35145092010498,1873.81005859375,16.790273666381836,84.32096099853516
2014-03-06,16421.890625,11.538564682006836,1877.030029296875,16.739498138427734,84.26639556884766
2014-03-07,16452.720703125,11.564080238342285,1878.0400390625,16.729721069335938,84.02081298828125
2014-03-10,16418.6796875,11.416659355163574,1877.1700439453125,16.744861602783203,83.81160736083984
2014-03-11,16351.25,11.21253490447998,1867.6300048828125,16.907922744750977,83.51142120361328
2014-03-12,16340.080078125,11.20684814453125,1868.199951171875,16.9243221282959,83.78433227539062
2014-03-13,16108.8896484375,11.0418701171875,1846.3399658203125,16.736343383789062,82.44718170166016
2014-03-14,16065.669921875,11.186935424804688,1841.1300048828125,16.548372268676758,82.02876281738281
2014-03-17,16247.2197265625,11.300711631774902,1858.8299560546875,16.61302947998047,82.96566009521484
2014-03-18,16336.1904296875,10.950852394104004,1872.25,16.759998321533203,84.19361114501953
2014-03-19,16222.169921875,10.666415214538574,1860.77001953125,16.755582809448242,83.77522277832031
2014-03-20,16331.0498046875,10.663569450378418,1872.010009765625,16.67484474182129,84.2391128540039
2014-03-21,16302.76953125,10.677789688110352,1866.52001953125,16.80636215209961,83.76612091064453
2014-03-24,16276.6904296875,10.834233283996582,1857.43994140625,17.00568962097168,83.32040405273438
2014-03-25,16367.8798828125,10.851301193237305,1865.6199951171875,17.188610076904297,83.77522277832031
2014-03-26,16268.990234375,10.694855690002441,1852.56005859375,17.0242977142334,82.55633544921875
2014-03-27,16264.23046875,10.564017295837402,1849.0400390625,16.95112419128418,82.0833511352539
2014-03-28,16323.0595703125,10.444555282592773,1857.6199951171875,16.932201385498047,82.38349914550781
2014-03-31,16457.66015625,10.507126808166504,1872.3399658203125,16.928417205810547,83.25672912597656
2014-04-01,16532.609375,10.177183151245117,1885.52001953125,17.08327865600586,84.36646270751953
2014-04-02,16573.0,10.518509864807129,1890.9000244140625,17.111661911010742,84.40283966064453
2014-04-03,16572.55078125,10.364910125732422,1888.77001953125,16.993078231811523,83.7115249633789
2014-04-04,16412.7109375,10.325089454650879,1865.0899658203125,16.773250579833984,81.8104476928711
2014-04-07,16245.8701171875,10.180028915405273,1845.0400390625,16.509897232055664,81.05548858642578
2014-04-08,16256.1396484375,9.901278495788574,1851.9599609375,16.508947372436523,81.77407836914062
2014-04-09,16437.1796875,9.921188354492188,1872.1800537109375,16.725934982299805,83.0929946899414
2014-04-10,16170.2197265625,9.92403507232666,1833.0799560546875,16.51020622253418,80.90084075927734
2014-04-11,16026.75,9.889899253845215,1815.68994140625,16.38814926147461,79.83659362792969
2014-04-14,16173.240234375,9.787504196166992,1830.6099853515625,16.45343780517578,80.57335662841797
2014-04-15,16262.5595703125,9.707856178283691,1842.97998046875,16.336109161376953,81.00089263916016
2014-04-16,16424.849609375,9.878521919250488,1862.31005859375,16.369226455688477,81.82862854003906
2014-04-17,16408.5390625,9.958165168762207,1864.8499755859375,16.556249618530273,81.7376708984375
2014-04-21,16449.25,10.091850280761719,1871.8900146484375,16.75274085998535,82.0833511352539
2014-04-22,16514.369140625,10.416110038757324,1879.550048828125,16.769458770751953,82.61090087890625
2014-04-23,16501.650390625,10.4132661819458,1875.3900146484375,16.550264358520508,81.86502075195312
2014-04-24,16501.650390625,10.31655502319336,1878.6099853515625,17.907085418701172,82.4744644165039
2014-04-25,16361.4599609375,10.253981590270996,1863.4000244140625,18.038610458374023,81.15554809570312
2014-04-28,16448.740234375,10.325089454650879,1869.4300537109375,18.737199783325195,81.61943817138672
2014-04-29,16535.369140625,10.381977081298828,1878.3299560546875,18.68168830871582,82.23796844482422
2014-04-30,16580.83984375,10.495749473571777,1883.949951171875,18.611040115356445,82.52903747558594
2014-05-01,16558.869140625,10.504287719726562,1883.6800537109375,18.65488052368164,82.50175476074219
2014-05-02,16512.890625,10.48153018951416,1881.1400146484375,18.689571380615234,82.35623168945312
2014-05-05,16530.55078125,10.438864707946777,1884.6600341796875,18.953872680664062,82.63818359375
2014-05-06,16401.01953125,10.325089454650879,1867.719970703125,18.74729347229004,81.65580749511719
2014-05-07,16518.5390625,10.487218856811523,1878.2099609375,18.68168830871582,81.39203643798828
2014-05-08,16550.970703125,10.399044036865234,1875.6300048828125,18.64838981628418,81.42841339111328
2014-05-09,16583.33984375,10.344999313354492,1878.47998046875,18.570690155029297,81.61943817138672
2014-05-12,16695.470703125,10.47584056854248,1896.6500244140625,18.801897048950195,82.98384094238281
2014-05-13,16715.439453125,10.384819984436035,1897.449951171875,18.831382751464844,82.96566009521484
2014-05-14,16613.970703125,10.390509605407715,1888.530029296875,18.834882736206055,82.40168762207031
2014-05-15,16446.810546875,10.302334785461426,1870.8499755859375,18.674711227416992,81.82862854003906
2014-05-16,16491.310546875,10.256823539733887,1877.8599853515625,18.950321197509766,82.35623168945312
2014-05-19,16511.859375,10.299491882324219,1885.0799560546875,19.17486572265625,83.12937927246094
2014-05-20,16374.3095703125,10.168647766113281,1872.8299560546875,19.17867088317871,82.62000274658203
2014-05-21,16533.060546875,10.325089454650879,1888.030029296875,19.229412078857422,83.27494049072266
2014-05-22,16543.080078125,10.342155456542969,1892.489990234375,19.259864807128906,83.51142120361328
2014-05-23,16606.26953125,10.367757797241211,1900.530029296875,19.477432250976562,84.28459930419922
2014-05-27,16675.5,10.50144100189209,1911.9100341796875,19.8421630859375,85.22146606445312
2014-05-28,16633.1796875,10.632285118103027,1909.780029296875,19.790773391723633,84.966796875
2014-05-29,16698.740234375,10.726146697998047,1920.030029296875,20.151384353637695,85.49436950683594
2014-05-30,16717.169921875,10.780192375183105,1923.5699462890625,20.075904846191406,85.36701965332031
2014-06-02,16743.630859375,10.74321460723877,1924.969970703125,19.937938690185547,85.18507385253906
2014-06-03,16722.33984375,10.82285213470459,1924.239990234375,20.219894409179688,85.11234283447266
2014-06-04,16737.529296875,10.854143142700195,1927.8800048828125,20.450780868530273,85.35794067382812
2014-06-05,16836.109375,10.72330379486084,1940.4599609375,20.531021118164062,86.13111114501953
2014-06-06,16924.279296875,10.697705268859863,1949.43994140625,20.474565505981445,86.5859146118164
2014-06-09,16943.099609375,10.72899055480957,1951.27001953125,20.802186965942383,86.85880279541016
2014-06-10,16945.919921875,10.564017295837402,1950.7900390625,20.924287796020508,87.02249908447266
2014-06-11,16843.880859375,10.415510177612305,1943.8900146484375,20.837705612182617,86.93155670166016
2014-06-12,16734.189453125,10.509758949279785,1930.1099853515625,20.489154815673828,86.1856689453125
2014-06-13,16775.740234375,10.489765167236328,1936.1600341796875,20.264928817749023,86.73145294189453
2014-06-16,16781.009765625,10.438358306884766,1937.780029296875,20.46916961669922,86.84968566894531
2014-06-17,16808.490234375,10.638272285461426,1941.989990234375,20.442533493041992,87.1771469116211
2014-06-18,16906.619140625,10.821049690246582,1956.97998046875,20.46473503112793,87.58648681640625
2014-06-19,16921.4609375,10.718235969543457,1959.47998046875,20.39369010925293,87.35906982421875
2014-06-20,16947.080078125,10.789632797241211,1962.8699951171875,20.182783126831055,87.20446014404297
2014-06-23,16937.259765625,11.100930213928223,1962.6099853515625,20.16502571105957,87.43186950683594
2014-06-24,16818.130859375,10.77249813079834,1949.97998046875,20.042919158935547,86.90426635742188
2014-06-25,16867.509765625,10.721089363098145,1959.530029296875,20.060670852661133,87.42273712158203
2014-06-26,16846.130859375,10.858176231384277,1957.219970703125,20.180564880371094,87.2772216796875
2014-06-27,16851.83984375,10.92101001739502,1960.9599609375,20.42032814025879,87.76842498779297
2014-06-30,16826.599609375,11.029529571533203,1960.22998046875,20.631242752075195,88.0412826538086
2014-07-01,16956.0703125,11.232300758361816,1973.3199462890625,20.762224197387695,89.00545501708984
2014-07-02,16976.240234375,11.323688507080078,1974.6199951171875,20.753347396850586,88.95088958740234
2014-07-03,17068.259765625,11.406512260437012,1985.43994140625,20.875455856323242,89.36023712158203
2014-07-07,17024.2109375,11.340825080871582,1977.6500244140625,21.3061466217041,89.17829895019531
2014-07-08,16906.619140625,11.115208625793457,1963.7099609375,21.168500900268555,88.1231460571289
2014-07-09,16985.609375,11.17232608795166,1972.8299560546875,21.177377700805664,88.50516510009766
2014-07-10,16915.0703125,11.023819923400879,1964.6800537109375,21.09967803955078,88.18681335449219
2014-07-11,16943.810546875,11.16947078704834,1967.5699462890625,21.13964080810547,88.47789001464844
2014-07-14,17055.419921875,11.492188453674316,1977.0999755859375,21.412715911865234,89.16010284423828
2014-07-15,17060.6796875,11.432211875915527,1973.280029296875,21.16184425354004,88.89631652832031
2014-07-16,17138.19921875,11.509325981140137,1981.5699462890625,21.041950225830078,89.56033325195312
2014-07-17,16976.810546875,11.597854614257812,1958.1199951171875,20.666763305664062,88.40513610839844
2014-07-18,17100.1796875,11.706379890441895,1978.219970703125,20.964252471923828,89.59673309326172
2014-07-21,17051.73046875,11.726373672485352,1973.6300048828125,20.855470657348633,89.5512466430664
2014-07-22,17113.5390625,11.83775520324707,1983.530029296875,21.028636932373047,90.34262084960938
2014-07-23,17086.630859375,11.752079010009766,1987.010009765625,21.577001571655273,90.39720153808594
2014-07-24,17083.80078125,12.057657241821289,1987.97998046875,21.541479110717773,90.47905731201172
2014-07-25,16960.5703125,12.097643852233887,1978.3399658203125,21.683561325073242,90.17884826660156
2014-07-28,16982.58984375,12.234724044799805,1978.9100341796875,21.9832706451416,90.29711151123047
2014-07-29,16912.109375,12.237584114074707,1969.949951171875,21.841184616088867,89.95147705078125
2014-07-30,16880.359375,12.25185775756836,1970.0699462890625,21.790122985839844,90.33348846435547
2014-07-31,16563.30078125,12.049091339111328,1930.6700439453125,21.22400665283203,88.49606323242188
2014-08-01,16493.369140625,11.986259460449219,1925.1500244140625,21.341665267944336,88.11406707763672
2014-08-04,16569.279296875,12.071940422058105,1938.989990234375,21.221784591674805,88.7235107421875
2014-08-05,16429.470703125,11.90343952178955,1920.2099609375,21.11743927001953,88.06857299804688
2014-08-06,16443.33984375,11.914865493774414,1920.239990234375,21.081918716430664,87.92305755615234
2014-08-07,16368.26953125,11.846321105957031,1909.5699462890625,21.079687118530273,87.5955581665039
2014-08-08,16553.9296875,11.889159202575684,1931.5899658203125,21.137697219848633,88.177734375
2014-08-11,16569.98046875,11.986259460449219,1936.9200439453125,21.416580200195312,88.76896667480469
2014-08-12,16560.5390625,11.87488079071045,1933.75,21.412128448486328,88.5688705444336
2014-08-13,16651.80078125,12.00625228881836,1946.719970703125,21.695476531982422,89.53305053710938
2014-08-14,16713.580078125,12.060516357421875,1955.1800537109375,21.75348663330078,89.660400390625
2014-08-15,16662.91015625,12.02910041809082,1955.06005859375,21.860578536987305,89.7604751586914
2014-08-18,16838.740234375,12.0947847366333,1971.739990234375,22.123855590820312,90.67913818359375
2014-08-19,16919.58984375,12.134767532348633,1981.5999755859375,22.42951202392578,91.37043762207031
2014-08-20,16979.130859375,12.20330810546875,1986.510009765625,22.43844223022461,91.38866424560547
2014-08-21,17039.490234375,12.209019660949707,1992.3699951171875,22.440673828125,91.82524108886719
2014-08-22,17001.220703125,12.21473503112793,1988.4000244140625,22.60578155517578,91.87984466552734
2014-08-25,17076.869140625,12.411792755126953,1997.9200439453125,22.654861450195312,91.88892364501953
2014-08-26,17106.69921875,12.457487106323242,2000.02001953125,22.509838104248047,92.0799560546875
2014-08-27,17122.009765625,12.486045837402344,2000.1199951171875,22.7864990234375,91.9071273803711
2014-08-28,17079.5703125,12.508894920349121,1996.739990234375,22.81327247619629,91.71611022949219
2014-08-29,17098.44921875,12.414648056030273,2003.3699951171875,22.869050979614258,92.26188659667969
2014-09-02,17067.560546875,12.42892837524414,2002.280029296875,23.047542572021484,92.47109985351562
2014-09-03,17078.279296875,12.388943672180176,2000.719970703125,22.074764251708984,91.87076568603516
2014-09-04,17069.580078125,12.314691543579102,1997.6500244140625,21.89181900024414,91.75251770019531
2014-09-05,17137.359375,12.314691543579102,2007.7099609375,22.081462860107422,92.2709732055664
2014-09-08,17111.419921875,12.360386848449707,2001.5400390625,21.945362091064453,92.50748443603516
2014-09-09,17013.869140625,12.266140937805176,1988.43994140625,21.862810134887695,91.77980041503906
2014-09-10,17068.7109375,12.423762321472168,1995.68994140625,22.534385681152344,92.54385375976562
2014-09-11,17049.0,12.418034553527832,1997.449951171875,22.630321502685547,92.6894302368164
2014-09-12,16987.509765625,12.569927215576172,1985.5400390625,22.681638717651367,92.2709732055664
2014-09-15,17031.140625,12.512609481811523,1984.1300048828125,22.674938201904297,91.47052764892578
2014-09-16,17131.970703125,12.60145378112793,1998.97998046875,22.50313949584961,92.11634826660156
2014-09-17,17156.849609375,12.569927215576172,2001.5699462890625,22.663789749145508,92.23460388183594
2014-09-18,17265.990234375,12.529805183410645,2011.3599853515625,22.71063995361328,92.8713150024414
2014-09-19,17279.740234375,12.581392288208008,2010.4000244140625,22.525463104248047,92.47109985351562
2014-09-22,17172.6796875,12.395108222961426,1994.2900390625,22.547767639160156,91.64335632324219
2014-09-23,17055.869140625,12.200224876403809,1982.77001953125,22.900287628173828,91.36138916015625
2014-09-24,17210.060546875,12.263274192810059,1998.300048828125,22.70171546936035,92.03447723388672
2014-09-25,16945.80078125,12.036865234375,1965.989990234375,21.836042404174805,89.96966552734375
2014-09-26,17113.150390625,12.148636817932129,1982.8499755859375,22.478601455688477,91.03389739990234
2014-09-29,17071.220703125,12.13717269897461,1977.800048828125,22.335811614990234,90.94294738769531
2014-09-30,17042.900390625,12.15723705291748,1972.2900390625,22.478601455688477,91.03389739990234
2014-10-01,16804.7109375,12.02253532409668,1946.1600341796875,22.12831687927246,89.53305053710938
2014-10-02,16801.05078125,12.062662124633789,1946.1700439453125,22.28895378112793,89.56945037841797
2014-10-03,17009.689453125,12.248945236206055,1967.9000244140625,22.226486206054688,90.36988067626953
2014-10-06,16991.91015625,12.09131908416748,1964.8199462890625,22.226486206054688,90.24254608154297
2014-10-07,16719.390625,11.813324928283691,1935.0999755859375,22.032377243041992,88.71439361572266
2014-10-08,16994.220703125,12.079854011535645,1968.8900146484375,22.489757537841797,90.38810729980469
2014-10-09,16659.25,11.899301528930664,1928.2099609375,22.538837432861328,88.81443786621094
2014-10-10,16544.099609375,11.853447914123535,1906.1300048828125,22.47414779663086,86.14930725097656
2014-10-13,16321.0703125,11.4579496383667,1874.739990234375,22.268877029418945,85.08504486083984
2014-10-14,16315.1904296875,11.400634765625,1877.699951171875,22.032377243041992,85.38522338867188
2014-10-15,16141.740234375,11.406368255615234,1862.489990234375,21.76241111755371,85.06686401367188
2014-10-16,16117.240234375,11.38630485534668,1862.760009765625,21.476825714111328,84.69392395019531
2014-10-17,16380.41015625,11.509536743164062,1886.760009765625,21.79141616821289,85.63081359863281
2014-10-20,16399.669921875,11.675762176513672,1904.010009765625,22.257719039916992,86.23117065429688
2014-10-21,16614.810546875,11.804727554321289,1941.280029296875,22.86235809326172,88.1231460571289
2014-10-22,16461.3203125,11.730215072631836,1927.1099853515625,22.978370666503906,87.45915222167969
2014-10-23,16677.900390625,11.83625316619873,1950.8199462890625,23.388906478881836,88.8508529663086
2014-10-24,16805.41015625,11.715887069702148,1964.5799560546875,23.475914001464844,89.54214477539062
2014-10-27,16817.939453125,11.747406959533691,1961.6300048828125,23.451377868652344,89.53305053710938
2014-10-28,17005.75,11.98528003692627,1985.050048828125,23.815046310424805,91.00662994384766
2014-10-29,16974.310546875,12.160102844238281,1982.300048828125,23.94891929626465,90.76101684570312
2014-10-30,17195.419921875,12.257543563842773,1994.6500244140625,23.868600845336914,91.13396453857422
2014-10-31,17390.51953125,12.39797592163086,2018.050048828125,24.096168518066406,92.77124786376953
2014-11-03,17366.240234375,12.475351333618164,2017.81005859375,24.408527374267578,93.14421081542969
2014-11-04,17383.83984375,12.521203994750977,2012.0999755859375,24.23004150390625,93.20789337158203
2014-11-05,17484.529296875,12.535537719726562,2023.5699462890625,24.28805160522461,93.4079818725586
2014-11-06,17554.470703125,12.581392288208008,2031.2099609375,24.35750961303711,93.48987579345703
2014-11-07,17573.9296875,12.575660705566406,2031.9200439453125,24.426973342895508,93.48075103759766
2014-11-10,17613.740234375,12.618651390075684,2038.260009765625,24.386646270751953,93.79911804199219
2014-11-11,17614.900390625,12.68742847442627,2039.6800537109375,24.581588745117188,93.90827178955078
2014-11-12,17612.19921875,12.618651390075684,2038.25,24.928916931152344,94.16295623779297
2014-11-13,17652.7890625,12.549867630004883,2039.3299560546875,25.280719757080078,94.47224426269531
2014-11-14,17634.740234375,12.547001838684082,2039.8199462890625,25.585477828979492,95.13623809814453
2014-11-17,17647.75,12.532670021057129,2041.3199462890625,25.542892456054688,94.79969787597656
2014-11-18,17687.8203125,12.607184410095215,2051.800048828125,25.87453269958496,95.33636474609375
2014-11-19,17685.73046875,12.604318618774414,2048.719970703125,25.69526481628418,94.6541519165039
2014-11-20,17719.0,12.65590763092041,2052.75,26.062759399414062,95.28179168701172
2014-11-21,17810.060546875,12.63870906829834,2063.5,26.098617553710938,95.50919342041016
2014-11-24,17817.900390625,12.793468475341797,2069.409912109375,26.582630157470703,96.23689270019531
2014-11-25,17814.939453125,12.776273727416992,2067.030029296875,26.351825714111328,96.3005599975586
2014-11-26,17827.75,12.847921371459961,2072.830078125,26.66553497314453,97.13739013671875
2014-11-28,17828.240234375,12.870848655700684,2067.56005859375,26.64985466003418,97.40118408203125
2014-12-01,17776.80078125,12.68742847442627,2053.43994140625,25.78490447998047,96.20958709716797
2014-12-02,17879.55078125,12.916705131530762,2066.550048828125,25.686307907104492,96.53706359863281
2014-12-03,17912.619140625,13.05140209197998,2074.330078125,25.97761344909668,97.03736114501953
2014-12-04,17900.099609375,13.16603946685791,2071.919921875,25.879016876220703,97.0919189453125
2014-12-05,17958.7890625,13.09152603149414,2075.3701171875,25.76921844482422,97.1283187866211
