Date,Revenue,Cost of Revenue,Gross Profit,EBITDA,Receivables,Total Current Assets,Other Long-Term Assets,Total Long-Term Assets,Total Assets,Other Long-Term Liabilities,Total Liabilities,Shareholders' Equity,Book Value Per Share,Market Capitalization,Enterprise Value,PS Ratio,PB Ratio,P/OCF Ratio,Share-Based Compensation,Operating Cash Flow,Adj Close
2016-01-29,1399.0408163265306,609.204081632653,789.8367346938776,311.85714285714283,505.63265306122446,6048.530612244898,67.12244897959184,1317.469387755102,7366.0,367.44897959183675,2811.8571428571427,4468.918367346939,2.0697959183673467,15750.897959183674,12228.30612244898,3.150408163265306,3.5283673469387753,13.420408163265305,49.183673469387756,505.7755102040816,7.149196147918701
2016-02-01,1399.9450549450548,609.3846153846154,790.5604395604396,311.84615384615387,505.1978021978022,6050.10989010989,66.98901098901099,1317.010989010989,7367.120879120879,366.02197802197804,2814.2087912087914,4466.0,2.0686813186813184,15796.45054945055,12272.54945054945,3.156373626373626,3.5416483516483512,13.432197802197802,49.043956043956044,508.8901098901099,7.151634693145752
2016-02-02,1398.89010989011,608.7692307692307,790.1208791208791,311.6923076923077,505.3956043956044,6047.219780219781,66.97802197802197,1317.021978021978,7364.241758241758,366.04395604395603,2814.4175824175823,4463.0,2.067362637362637,15834.901098901099,12314.098901098901,3.162747252747253,3.553296703296703,13.454395604395604,49.08791208791209,506.7802197802198,6.848974227905273
2016-02-03,1397.8351648351647,608.1538461538462,789.6813186813187,311.53846153846155,505.5934065934066,6044.32967032967,66.96703296703296,1317.032967032967,7361.3626373626375,366.0659340659341,2814.6263736263736,4460.0,2.066043956043956,15873.351648351649,12355.648351648351,3.169120879120879,3.5649450549450545,13.476593406593407,49.13186813186813,504.6703296703297,6.883145809173584
2016-02-04,1396.7802197802198,607.5384615384615,789.2417582417582,311.38461538461536,505.7912087912088,6041.43956043956,66.95604395604396,1317.043956043956,7358.483516483517,366.0879120879121,2814.835164835165,4457.0,2.0647252747252747,15911.802197802197,12397.197802197803,3.1754945054945054,3.5765934065934064,13.498791208791209,49.175824175824175,502.56043956043953,6.885585308074951
2016-02-05,1395.7252747252746,606.9230769230769,788.8021978021978,311.2307692307692,505.989010989011,6038.549450549451,66.94505494505495,1317.0549450549452,7355.604395604396,366.1098901098901,2815.043956043956,4454.0,2.0634065934065933,15950.252747252747,12438.747252747253,3.1818681318681317,3.588241758241758,13.52098901098901,49.21978021978022,500.45054945054943,6.451117515563965
2016-02-08,1392.5604395604396,605.0769230769231,787.4835164835165,310.7692307692308,506.5824175824176,6029.879120879121,66.91208791208791,1317.0879120879122,7346.9670329670325,366.1758241758242,2815.6703296703295,4445.0,2.0594505494505495,16065.604395604396,12563.395604395604,3.200989010989011,3.623186813186813,13.587582417582418,49.35164835164835,494.1208791208791,6.155776023864746
2016-02-09,1391.5054945054944,604.4615384615385,787.0439560439561,310.61538461538464,506.7802197802198,6026.989010989011,66.9010989010989,1317.098901098901,7344.087912087912,366.1978021978022,2815.879120879121,4442.0,2.058131868131868,16104.054945054944,12604.945054945056,3.207362637362637,3.6348351648351644,13.60978021978022,49.395604395604394,492.010989010989,6.221679210662842
2016-02-10,1390.4505494505495,603.8461538461538,786.6043956043956,310.46153846153845,506.97802197802196,6024.0989010989015,66.89010989010988,1317.10989010989,7341.208791208791,366.2197802197802,2816.087912087912,4439.0,2.0568131868131867,16142.505494505494,12646.494505494506,3.213736263736264,3.6464835164835163,13.631978021978021,49.43956043956044,489.9010989010989,6.207032680511475
2016-02-11,1389.3956043956043,603.2307692307693,786.1648351648352,310.3076923076923,507.1758241758242,6021.208791208791,66.87912087912088,1317.1208791208792,7338.32967032967,366.24175824175825,2816.296703296703,4436.0,2.0554945054945053,16180.956043956045,12688.043956043955,3.22010989010989,3.6581318681318677,13.654175824175825,49.48351648351648,487.7912087912088,6.175304412841797
2016-02-12,1388.3406593406594,602.6153846153846,785.7252747252747,310.15384615384613,507.3736263736264,6018.318681318681,66.86813186813187,1317.131868131868,7335.450549450549,366.2637362637363,2816.5054945054944,4433.0,2.054175824175824,16219.406593406593,12729.593406593407,3.2264835164835164,3.6697802197802196,13.676373626373627,49.527472527472526,485.68131868131866,6.280259132385254
2016-02-16,1384.1208791208792,600.1538461538462,783.967032967033,309.53846153846155,508.16483516483515,6006.758241758242,66.82417582417582,1317.1758241758241,7323.934065934066,366.35164835164835,2817.3406593406594,4421.0,2.0489010989010987,16373.208791208792,12895.791208791208,3.251978021978022,3.7163736263736262,13.765164835164835,49.7032967032967,477.24175824175825,6.587803363800049
2016-02-17,1383.065934065934,599.5384615384615,783.5274725274726,309.38461538461536,508.3626373626374,6003.868131868132,66.81318681318682,1317.1868131868132,7321.054945054945,366.3736263736264,2817.5494505494507,4418.0,2.0475824175824173,16411.659340659342,12937.34065934066,3.258351648351648,3.7280219780219777,13.787362637362637,49.747252747252745,475.13186813186815,6.751339435577393
2016-02-18,1382.010989010989,598.9230769230769,783.0879120879121,309.2307692307692,508.56043956043953,6000.978021978022,66.8021978021978,1317.1978021978023,7318.175824175824,366.3956043956044,2817.7582417582416,4415.0,2.046263736263736,16450.10989010989,12978.89010989011,3.264725274725275,3.7396703296703295,13.809560439560439,49.79120879120879,473.02197802197804,7.33225679397583
2016-02-19,1380.956043956044,598.3076923076923,782.6483516483516,309.0769230769231,508.75824175824175,5998.087912087912,66.79120879120879,1317.2087912087911,7315.2967032967035,366.4175824175824,2817.967032967033,4412.0,2.044945054945055,16488.56043956044,13020.439560439561,3.271098901098901,3.751318681318681,13.831758241758243,49.83516483516483,470.91208791208794,7.429891109466553
2016-02-22,1377.7912087912089,596.4615384615385,781.3296703296703,308.61538461538464,509.35164835164835,5989.417582417583,66.75824175824175,1317.2417582417581,7306.659340659341,366.4835164835165,2818.5934065934066,4403.0,2.0409890109890108,16603.91208791209,13145.087912087913,3.2902197802197803,3.786263736263736,13.898351648351648,49.967032967032964,464.5824175824176,7.693501949310303
2016-02-23,1376.7362637362637,595.8461538461538,780.8901098901099,308.46153846153845,509.54945054945057,5986.527472527472,66.74725274725274,1317.2527472527472,7303.780219780219,366.5054945054945,2818.802197802198,4400.0,2.0396703296703294,16642.362637362636,13186.637362637362,3.2965934065934066,3.7979120879120876,13.920549450549451,50.010989010989015,462.4725274725275,7.713027000427246
2016-02-24,1375.6813186813188,595.2307692307693,780.4505494505495,308.3076923076923,509.74725274725273,5983.6373626373625,66.73626373626374,1317.2637362637363,7300.9010989010985,366.5274725274725,2819.010989010989,4397.0,2.0383516483516484,16680.813186813186,13228.186813186814,3.302967032967033,3.8095604395604394,13.942747252747253,50.05494505494506,460.3626373626374,7.766726016998291
2016-02-25,1374.6263736263736,594.6153846153846,780.010989010989,308.15384615384613,509.94505494505495,5980.747252747253,66.72527472527473,1317.2747252747254,7298.021978021978,366.54945054945057,2819.21978021978,4394.0,2.037032967032967,16719.263736263736,13269.736263736264,3.309340659340659,3.821208791208791,13.964945054945055,50.0989010989011,458.25274725274727,7.783812046051025
2016-02-26,1373.5714285714287,594.0,779.5714285714286,308.0,510.14285714285717,5977.857142857143,66.71428571428571,1317.2857142857142,7295.142857142857,366.57142857142856,2819.4285714285716,4391.0,2.0357142857142856,16757.714285714286,13311.285714285714,3.315714285714286,3.8328571428571427,13.987142857142857,50.142857142857146,456.1428571428571,7.732553005218506
2016-02-29,1370.4065934065934,592.1538461538462,778.2527472527472,307.53846153846155,510.7362637362637,5969.186813186813,66.68131868131869,1317.3186813186812,7286.505494505494,366.6373626373626,2820.054945054945,4382.0,2.031758241758242,16873.065934065933,13435.934065934067,3.3348351648351646,3.8678021978021975,14.053736263736264,50.27472527472528,449.8131868131868,7.682335376739502
2016-03-01,1369.3516483516482,591.5384615384615,777.8131868131868,307.38461538461536,510.9340659340659,5966.2967032967035,66.67032967032966,1317.3296703296703,7283.626373626374,366.65934065934067,2820.263736263736,4379.0,2.0304395604395604,16911.516483516483,13477.483516483517,3.3412087912087913,3.8794505494505493,14.075934065934065,50.31868131868132,447.7032967032967,8.022844314575195
2016-03-02,1368.2967032967033,590.9230769230769,777.3736263736264,307.2307692307692,511.13186813186815,5963.406593406593,66.65934065934066,1317.3406593406594,7280.747252747253,366.68131868131866,2820.4725274725274,4376.0,2.029120879120879,16949.967032967033,13519.032967032967,3.3475824175824176,3.8910989010989008,14.098131868131869,50.362637362637365,445.5934065934066,8.069389343261719
2016-03-03,1367.2417582417581,590.3076923076923,776.934065934066,307.0769230769231,511.3296703296703,5960.516483516483,66.64835164835165,1317.3516483516485,7277.868131868132,366.7032967032967,2820.6813186813188,4373.0,2.0278021978021976,16988.417582417584,13560.582417582418,3.353956043956044,3.9027472527472526,14.12032967032967,50.40659340659341,443.4835164835165,7.998347759246826
2016-03-04,1366.1868131868132,589.6923076923077,776.4945054945055,306.9230769230769,511.5274725274725,5957.626373626374,66.63736263736264,1317.3626373626373,7274.989010989011,366.72527472527474,2820.8901098901097,4370.0,2.026483516483516,17026.868131868134,13602.131868131868,3.36032967032967,3.914395604395604,14.142527472527473,50.45054945054945,441.3736263736264,7.973850727081299
2016-03-07,1363.021978021978,587.8461538461538,775.1758241758241,306.46153846153845,512.1208791208791,5948.956043956044,66.6043956043956,1317.3956043956043,7266.351648351649,366.7912087912088,2821.5164835164837,4361.0,2.0225274725274724,17142.21978021978,13726.78021978022,3.3794505494505493,3.9493406593406593,14.20912087912088,50.582417582417584,435.04395604395603,7.922407150268555
2016-03-08,1361.967032967033,587.2307692307693,774.7362637362637,306.3076923076923,512.3186813186813,5946.065934065934,66.5934065934066,1317.4065934065934,7263.472527472528,366.8131868131868,2821.7252747252746,4358.0,2.021208791208791,17180.67032967033,13768.329670329671,3.3858241758241756,3.9609890109890107,14.231318681318681,50.62637362637363,432.9340659340659,7.777873516082764
2016-03-09,1360.9120879120878,586.6153846153846,774.2967032967033,306.15384615384613,512.5164835164835,5943.175824175824,66.58241758241758,1317.4175824175825,7260.593406593407,366.83516483516485,2821.934065934066,4355.0,2.0198901098901096,17219.120879120877,13809.87912087912,3.3921978021978023,3.9726373626373626,14.253516483516483,50.67032967032967,430.8241758241758,7.772974491119385
2016-03-10,1359.857142857143,586.0,773.8571428571429,306.0,512.7142857142857,5940.285714285715,66.57142857142857,1317.4285714285713,7257.714285714285,366.85714285714283,2822.1428571428573,4352.0,2.0185714285714287,17257.571428571428,13851.42857142857,3.3985714285714286,3.984285714285714,14.275714285714285,50.714285714285715,428.7142857142857,7.760725021362305
2016-03-11,1358.8021978021977,585.3846153846154,773.4175824175824,305.84615384615387,512.9120879120879,5937.395604395604,66.56043956043956,1317.4395604395604,7254.8351648351645,366.8791208791209,2822.3516483516482,4349.0,2.0172527472527473,17296.021978021978,13892.978021978022,3.404945054945055,3.995934065934066,14.297912087912088,50.75824175824176,426.6043956043956,7.8930134773254395
2016-03-14,1355.6373626373627,583.5384615384615,772.0989010989011,305.38461538461536,513.5054945054945,5928.725274725275,66.52747252747253,1317.4725274725274,7246.197802197802,366.94505494505495,2822.978021978022,4340.0,2.013296703296703,17411.37362637363,14017.626373626374,3.424065934065934,4.030879120879121,14.364505494505494,50.89010989010989,420.27472527472526,7.912607669830322
2016-03-15,1354.5824175824175,582.9230769230769,771.6593406593406,305.2307692307692,513.7032967032967,5925.8351648351645,66.51648351648352,1317.4835164835165,7243.318681318681,366.967032967033,2823.186813186813,4337.0,2.0119780219780217,17449.824175824175,14059.175824175823,3.4304395604395603,4.042527472527472,14.386703296703297,50.934065934065934,418.16483516483515,7.873413562774658
2016-03-16,1353.5274725274726,582.3076923076923,771.2197802197802,305.0769230769231,513.9010989010989,5922.945054945055,66.50549450549451,1317.4945054945056,7240.43956043956,366.989010989011,2823.3956043956046,4334.0,2.0106593406593407,17488.274725274725,14100.725274725275,3.4368131868131866,4.054175824175824,14.408901098901099,50.97802197802198,416.05494505494505,8.108583450317383
2016-03-17,1352.4725274725274,581.6923076923077,770.7802197802198,304.9230769230769,514.0989010989011,5920.054945054945,66.49450549450549,1317.5054945054944,7237.56043956044,367.010989010989,2823.6043956043954,4331.0,2.0093406593406593,17526.725274725275,14142.274725274725,3.4431868131868133,4.065824175824176,14.4310989010989,51.02197802197802,413.94505494505495,8.039996147155762
2016-03-18,1351.4175824175825,581.0769230769231,770.3406593406594,304.7692307692308,514.2967032967033,5917.1648351648355,66.48351648351648,1317.5164835164835,7234.681318681319,367.032967032967,2823.813186813187,4328.0,2.008021978021978,17565.175824175825,14183.824175824175,3.4495604395604396,4.077472527472527,14.453296703296703,51.065934065934066,411.83516483516485,8.282516479492188
2016-03-21,1348.2527472527472,579.2307692307693,769.021978021978,304.3076923076923,514.8901098901099,5908.494505494506,66.45054945054945,1317.5494505494505,7226.043956043956,367.0989010989011,2824.4395604395604,4319.0,2.004065934065934,17680.527472527472,14308.472527472528,3.468681318681319,4.112417582417582,14.51989010989011,51.1978021978022,405.5054945054945,8.307012557983398
2016-03-22,1347.1978021978023,578.6153846153846,768.5824175824176,304.15384615384613,515.0879120879121,5905.604395604396,66.43956043956044,1317.5604395604396,7223.1648351648355,367.1208791208791,2824.6483516483518,4316.0,2.0027472527472527,17718.978021978022,14350.021978021978,3.475054945054945,4.124065934065934,14.542087912087911,51.24175824175824,403.3956043956044,8.292316436767578
2016-03-23,1346.142857142857,578.0,768.1428571428571,304.0,515.2857142857143,5902.714285714285,66.42857142857143,1317.5714285714287,7220.285714285715,367.14285714285717,2824.8571428571427,4313.0,2.0014285714285713,17757.428571428572,14391.571428571428,3.4814285714285713,4.135714285714285,14.564285714285715,51.285714285714285,401.2857142857143,8.43440055847168
2016-03-24,1345.0879120879122,577.3846153846154,767.7032967032967,303.84615384615387,515.4835164835165,5899.824175824176,66.41758241758242,1317.5824175824175,7217.406593406593,367.16483516483515,2825.065934065934,4310.0,2.00010989010989,17795.879120879123,14433.12087912088,3.4878021978021976,4.1473626373626375,14.586483516483517,51.32967032967033,399.1758241758242,8.446647644042969
2016-03-28,1340.868131868132,574.9230769230769,765.945054945055,303.2307692307692,516.2747252747253,5888.263736263736,66.37362637362638,1317.6263736263736,7205.89010989011,367.25274725274727,2825.901098901099,4298.0,1.9948351648351648,17949.68131868132,14599.31868131868,3.513296703296703,4.193956043956044,14.675274725274726,51.505494505494504,390.7362637362637,8.532388687133789
2016-03-29,1339.8131868131868,574.3076923076923,765.5054945054945,303.0769230769231,516.4725274725274,5885.373626373626,66.36263736263736,1317.6373626373627,7203.010989010989,367.27472527472526,2826.1098901098903,4295.0,1.9935164835164834,17988.131868131866,14640.868131868132,3.51967032967033,4.205604395604396,14.697472527472527,51.54945054945055,388.6263736263736,8.669574737548828
2016-03-30,1338.7582417582419,573.6923076923077,765.065934065934,302.9230769230769,516.6703296703297,5882.483516483517,66.35164835164835,1317.6483516483515,7200.131868131868,367.2967032967033,2826.3186813186812,4292.0,1.9921978021978022,18026.582417582416,14682.417582417582,3.526043956043956,4.217252747252747,14.719670329670329,51.59340659340659,386.5164835164835,8.76021671295166
2016-03-31,1337.7032967032967,573.0769230769231,764.6263736263736,302.7692307692308,516.8681318681319,5879.593406593407,66.34065934065934,1317.6593406593406,7197.252747252747,367.31868131868134,2826.5274725274726,4289.0,1.9908791208791208,18065.032967032967,14723.967032967033,3.5324175824175823,4.228901098901098,14.74186813186813,51.637362637362635,384.4065934065934,8.728365898132324
2016-04-01,1336.6483516483518,572.4615384615385,764.1868131868132,302.61538461538464,517.065934065934,5876.7032967032965,66.32967032967034,1317.6703296703297,7194.373626373626,367.34065934065933,2826.736263736264,4286.0,1.9895604395604396,18103.483516483517,14765.516483516483,3.5387912087912086,4.240549450549451,14.764065934065934,51.68131868131868,382.2967032967033,8.855753898620605
2016-04-04,1333.4835164835165,570.6153846153846,762.8681318681319,302.15384615384613,517.6593406593406,5868.0329670329675,66.2967032967033,1317.7032967032967,7185.736263736264,367.4065934065934,2827.3626373626375,4277.0,1.9856043956043956,18218.835164835164,14890.164835164835,3.557912087912088,4.275494505494505,14.830659340659341,51.81318681318681,375.967032967033,8.770011901855469
2016-04-05,1332.4285714285713,570.0,762.4285714285714,302.0,517.8571428571429,5865.142857142857,66.28571428571429,1317.7142857142858,7182.857142857143,367.42857142857144,2827.5714285714284,4274.0,1.9842857142857142,18257.285714285714,14931.714285714286,3.564285714285714,4.287142857142857,14.852857142857143,51.857142857142854,373.8571428571429,8.757762908935547
2016-04-06,1331.3736263736264,569.3846153846154,761.989010989011,301.84615384615387,518.054945054945,5862.252747252747,66.27472527472527,1317.7252747252746,7179.978021978022,367.45054945054943,2827.78021978022,4271.0,1.9829670329670328,18295.736263736264,14973.263736263736,3.5706593406593408,4.298791208791209,14.875054945054945,51.901098901098905,371.74725274725273,8.770011901855469
2016-04-07,1330.3186813186812,568.7692307692307,761.5494505494505,301.6923076923077,518.2527472527472,5859.3626373626375,66.26373626373626,1317.7362637362637,7177.0989010989015,367.4725274725275,2827.989010989011,4268.0,1.9816483516483516,18334.186813186814,15014.813186813186,3.577032967032967,4.31043956043956,14.897252747252747,51.94505494505495,369.6373626373626,8.67937183380127
2016-04-08,1329.2637362637363,568.1538461538462,761.1098901098901,301.53846153846155,518.4505494505495,5856.472527472528,66.25274725274726,1317.7472527472528,7174.219780219781,367.4945054945055,2828.197802197802,4265.0,1.9803296703296702,18372.637362637364,15056.362637362638,3.5834065934065933,4.322087912087912,14.919450549450548,51.98901098901099,367.5274725274725,8.735716819763184
2016-04-11,1326.098901098901,566.3076923076923,759.7912087912088,301.0769230769231,519.0439560439561,5847.802197802198,66.21978021978022,1317.7802197802198,7165.582417582417,367.56043956043953,2828.8241758241757,4256.0,1.9763736263736262,18487.98901098901,15181.010989010989,3.6025274725274725,4.357032967032967,14.986043956043956,52.120879120879124,361.19780219780216,8.789608001708984
2016-04-12,1325.043956043956,565.6923076923077,759.3516483516484,300.9230769230769,519.2417582417582,5844.912087912088,66.20879120879121,1317.7912087912089,7162.7032967032965,367.5824175824176,2829.032967032967,4253.0,1.975054945054945,18526.43956043956,15222.560439560439,3.608901098901099,4.368681318681318,15.008241758241759,52.16483516483517,359.08791208791206,8.779810905456543
2016-04-13,1323.989010989011,565.0769230769231,758.9120879120879,300.7692307692308,519.4395604395604,5842.021978021978,66.1978021978022,1317.8021978021977,7159.824175824176,367.6043956043956,2829.2417582417584,4250.0,1.9737362637362637,18564.89010989011,15264.10989010989,3.615274725274725,4.380329670329671,15.03043956043956,52.20879120879121,356.97802197802196,9.000282287597656
2016-04-14,1322.934065934066,564.4615384615385,758.4725274725274,300.61538461538464,519.6373626373627,5839.131868131868,66.18681318681318,1317.8131868131868,7156.945054945055,367.6263736263736,2829.4505494505493,4247.0,1.9724175824175822,18603.340659340658,15305.65934065934,3.6216483516483517,4.391978021978022,15.052637362637363,52.252747252747255,354.86813186813185,9.024784088134766
2016-04-15,1321.8791208791208,563.8461538461538,758.032967032967,300.46153846153845,519.8351648351648,5836.241758241758,66.17582417582418,1317.8241758241759,7154.065934065934,367.64835164835165,2829.6593406593406,4244.0,1.971098901098901,18641.79120879121,15347.208791208792,3.628021978021978,4.403626373626373,15.074835164835164,52.2967032967033,352.75824175824175,9.095829010009766
2016-04-18,1318.7142857142858,562.0,756.7142857142857,300.0,520.4285714285714,5827.571428571428,66.14285714285714,1317.857142857143,7145.428571428572,367.7142857142857,2830.285714285714,4235.0,1.967142857142857,18757.14285714286,15471.857142857143,3.6471428571428572,4.438571428571429,15.141428571428571,52.42857142857143,346.42857142857144,9.05662727355957
2016-04-19,1317.6593406593406,561.3846153846154,756.2747252747253,299.84615384615387,520.6263736263736,5824.681318681319,66.13186813186813,1317.868131868132,7142.549450549451,367.7362637362637,2830.4945054945056,4232.0,1.9658241758241757,18795.593406593405,15513.406593406593,3.6535164835164835,4.45021978021978,15.163626373626373,52.472527472527474,344.31868131868134,8.89494800567627
2016-04-20,1316.6043956043957,560.7692307692307,755.8351648351648,299.6923076923077,520.8241758241758,5821.791208791209,66.12087912087912,1317.8791208791208,7139.67032967033,367.75824175824175,2830.703296703297,4229.0,1.9645054945054945,18834.043956043955,15554.956043956045,3.6598901098901098,4.4618681318681315,15.185824175824175,52.51648351648352,342.20879120879124,8.929244995117188
2016-04-21,1315.5494505494505,560.1538461538462,755.3956043956044,299.53846153846155,521.021978021978,5818.9010989010985,66.10989010989012,1317.89010989011,7136.791208791209,367.7802197802198,2830.912087912088,4226.0,1.963186813186813,18872.494505494506,15596.505494505494,3.666263736263736,4.473516483516484,15.208021978021979,52.56043956043956,340.0989010989011,8.91944408416748
2016-04-22,1314.4945054945056,559.5384615384615,754.9560439560439,299.38461538461536,521.2197802197802,5816.010989010989,66.0989010989011,1317.901098901099,7133.912087912088,367.8021978021978,2831.120879120879,4223.0,1.961868131868132,18910.945054945056,15638.054945054944,3.6726373626373627,4.485164835164835,15.23021978021978,52.604395604395606,337.989010989011,8.885149002075195
2016-04-25,1311.3296703296703,557.6923076923077,753.6373626373627,298.9230769230769,521.8131868131868,5807.340659340659,66.06593406593407,1317.934065934066,7125.274725274725,367.86813186813185,2831.747252747253,4214.0,1.957912087912088,19026.296703296703,15762.703296703297,3.691758241758242,4.52010989010989,15.296813186813187,52.73626373626374,331.6593406593406,8.929244995117188
2016-04-26,1310.2747252747254,557.0769230769231,753.1978021978022,298.7692307692308,522.010989010989,5804.450549450549,66.05494505494505,1317.9450549450548,7122.395604395604,367.8901098901099,2831.956043956044,4211.0,1.9565934065934065,19064.747252747253,15804.252747252747,3.6981318681318682,4.531758241758242,15.31901098901099,52.78021978021978,329.5494505494505,8.936594009399414
2016-04-27,1309.2197802197802,556.4615384615385,752.7582417582418,298.61538461538464,522.2087912087912,5801.56043956044,66.04395604395604,1317.956043956044,7119.516483516483,367.9120879120879,2832.164835164835,4208.0,1.9552747252747253,19103.197802197803,15845.802197802197,3.7045054945054945,4.543406593406593,15.34120879120879,52.824175824175825,327.4395604395604,9.139924049377441
2016-04-28,1308.1648351648353,555.8461538461538,752.3186813186813,298.46153846153845,522.4065934065934,5798.67032967033,66.03296703296704,1317.967032967033,7116.6373626373625,367.9340659340659,2832.3736263736264,4205.0,1.953956043956044,19141.648351648353,15887.351648351649,3.7108791208791208,4.555054945054945,15.363406593406593,52.86813186813187,325.3296703296703,8.868003845214844
2016-04-29,1307.10989010989,555.2307692307693,751.8791208791209,298.3076923076923,522.6043956043956,5795.780219780219,66.02197802197801,1317.978021978022,7113.758241758242,367.95604395604397,2832.5824175824177,4202.0,1.9526373626373625,19180.0989010989,15928.901098901099,3.717252747252747,4.566703296703297,15.385604395604396,52.91208791208791,323.2197802197802,8.70387077331543
2016-05-02,1306.3516483516485,554.5274725274726,751.8241758241758,298.85714285714283,524.3296703296703,5794.021978021978,65.97802197802197,1317.857142857143,7111.879120879121,368.5934065934066,2833.835164835165,4199.120879120879,1.9516483516483516,19380.45054945055,16134.065934065935,3.7506593406593405,4.614395604395604,15.52120879120879,53.05494505494506,317.6923076923077,8.81900691986084
2016-05-03,1307.7032967032967,555.054945054945,752.6483516483516,299.7142857142857,525.6593406593406,5798.043956043956,65.95604395604396,1317.7142857142858,7115.758241758242,369.1868131868132,2834.6703296703295,4202.241758241758,1.9532967032967032,19503.9010989011,16256.131868131868,3.7713186813186814,4.638791208791209,15.612417582417581,53.10989010989011,316.38461538461536,8.713666915893555
2016-05-04,1309.0549450549452,555.5824175824176,753.4725274725274,300.57142857142856,526.989010989011,5802.065934065934,65.93406593406593,1317.5714285714287,7119.6373626373625,369.7802197802198,2835.5054945054944,4205.3626373626375,1.9549450549450549,19627.351648351647,16378.197802197803,3.791978021978022,4.663186813186813,15.703626373626374,53.16483516483517,315.0769230769231,8.515240669250488
2016-05-05,1310.4065934065934,556.1098901098901,754.2967032967033,301.42857142857144,528.3186813186813,5806.087912087912,65.91208791208791,1317.4285714285713,7123.516483516483,370.3736263736264,2836.3406593406594,4208.483516483517,1.9565934065934065,19750.802197802197,16500.263736263736,3.8126373626373624,4.6875824175824174,15.794835164835165,53.21978021978022,313.7692307692308,8.566686630249023
2016-05-06,1311.7582417582419,556.6373626373627,755.1208791208791,302.2857142857143,529.6483516483516,5810.10989010989,65.89010989010988,1317.2857142857142,7127.395604395604,370.967032967033,2837.1758241758243,4211.604395604396,1.9582417582417582,19874.252747252747,16622.32967032967,3.8332967032967034,4.711978021978021,15.886043956043956,53.27472527472528,312.46153846153845,8.654874801635742
2016-05-09,1315.8131868131868,558.2197802197802,757.5934065934066,304.85714285714283,533.6373626373627,5822.175824175824,65.82417582417582,1316.857142857143,7139.0329670329675,372.74725274725273,2839.6813186813188,4220.9670329670325,1.963186813186813,20244.604395604394,16988.527472527472,3.8952747252747253,4.785164835164835,16.15967032967033,53.43956043956044,308.53846153846155,8.642623901367188
2016-05-10,1317.1648351648353,558.7472527472528,758.4175824175824,305.7142857142857,534.967032967033,5826.197802197802,65.8021978021978,1316.7142857142858,7142.912087912088,373.34065934065933,2840.5164835164837,4224.087912087912,1.9648351648351647,20368.054945054944,17110.593406593405,3.915934065934066,4.809560439560439,16.25087912087912,53.494505494505496,307.2307692307692,8.809209823608398
2016-05-11,1318.5164835164835,559.2747252747253,759.2417582417582,306.57142857142856,536.2967032967033,5830.219780219781,65.78021978021978,1316.5714285714287,7146.791208791209,373.9340659340659,2841.3516483516482,4227.208791208791,1.9664835164835164,20491.505494505494,17232.659340659342,3.9365934065934067,4.833956043956044,16.342087912087912,53.54945054945055,305.9230769230769,8.83370590209961
2016-05-12,1319.868131868132,559.8021978021978,760.065934065934,307.42857142857144,537.6263736263736,5834.241758241758,65.75824175824175,1316.4285714285713,7150.67032967033,374.5274725274725,2842.186813186813,4230.32967032967,1.968131868131868,20614.956043956045,17354.725274725275,3.9572527472527472,4.858351648351648,16.433296703296705,53.604395604395606,304.61538461538464,8.713666915893555
2016-05-13,1321.2197802197802,560.3296703296703,760.8901098901099,308.2857142857143,538.9560439560439,5838.263736263736,65.73626373626374,1316.2857142857142,7154.549450549451,375.1208791208791,2843.021978021978,4233.450549450549,1.9697802197802197,20738.406593406595,17476.79120879121,3.977912087912088,4.882747252747253,16.524505494505494,53.65934065934066,303.3076923076923,10.038968086242676
2016-05-16,1325.2747252747254,561.9120879120879,763.3626373626373,310.85714285714283,542.945054945055,5850.32967032967,65.67032967032966,1315.857142857143,7166.186813186813,376.9010989010989,2845.5274725274726,4242.813186813187,1.9747252747252748,21108.75824175824,17842.98901098901,4.03989010989011,4.955934065934065,16.79813186813187,53.824175824175825,299.38461538461536,10.335384368896484
2016-05-17,1326.6263736263736,562.4395604395604,764.1868131868132,311.7142857142857,544.2747252747253,5854.351648351649,65.64835164835165,1315.7142857142858,7170.065934065934,377.4945054945055,2846.3626373626375,4245.934065934066,1.9763736263736265,21232.20879120879,17965.054945054944,4.06054945054945,4.98032967032967,16.88934065934066,53.879120879120876,298.0769230769231,10.35743236541748
2016-05-18,1327.978021978022,562.967032967033,765.010989010989,312.57142857142856,545.6043956043956,5858.373626373626,65.62637362637362,1315.5714285714287,7173.945054945055,378.08791208791206,2847.197802197802,4249.054945054945,1.978021978021978,21355.659340659342,18087.120879120877,4.081208791208791,5.004725274725274,16.98054945054945,53.934065934065934,296.7692307692308,10.622005462646484
2016-05-19,1329.3296703296703,563.4945054945055,765.8351648351648,313.42857142857144,546.934065934066,5862.395604395604,65.6043956043956,1315.4285714285713,7177.824175824176,378.68131868131866,2848.032967032967,4252.175824175824,1.9796703296703297,21479.10989010989,18209.186813186814,4.101868131868132,5.029120879120879,17.071758241758243,53.98901098901099,295.46153846153845,10.668547630310059
