,Date,Real Price,Predicted Price
111,2022-03-17,159.21733093261716,148.4545732659453
112,2022-03-18,162.54800415039062,148.23687159062453
113,2022-03-21,163.93577575683594,148.13265189866613
114,2022-03-22,167.3457489013672,148.06308203896103
115,2022-03-23,168.72358703613278,148.04092603268552
116,2022-03-24,172.5498809814453,148.02667053401362
117,2022-03-25,173.1942138671875,148.0146414437772
118,2022-03-28,174.0665283203125,148.05909395783144
119,2022-03-29,177.39717102050778,148.18050887222122
120,2022-03-30,176.2175750732422,148.3479866640482
121,2022-03-31,173.0851898193359,148.5024842785401
122,2022-04-01,172.78778076171875,148.65647392605885
123,2022-04-04,176.88172912597653,148.85462427681747
124,2022-04-05,173.5312347412109,149.07260695514466
125,2022-04-06,170.32945251464844,149.29838206299607
126,2022-04-07,170.63673400878906,149.5215200657103
127,2022-04-08,168.60462951660156,149.68775495962424
128,2022-04-11,164.3025360107422,149.80617611121485
129,2022-04-12,166.19586181640625,149.89211979994795
130,2022-04-13,168.91194152832028,149.95508608900215
131,2022-04-14,163.8465576171875,149.97193546157948
132,2022-04-18,163.62849426269528,149.9572152271662
133,2022-04-19,165.93811035156247,149.92341921174008
134,2022-04-20,165.76962280273438,149.91965809457722
135,2022-04-21,164.96669006347653,149.89113628942548
136,2022-04-22,160.3771209716797,149.75675200550856
137,2022-04-25,161.45761108398438,149.57461882611594
138,2022-04-26,155.43072509765625,149.36530400975604
139,2022-04-27,155.20272827148435,149.0834579943157
140,2022-04-28,162.21096801757812,148.7043741308457
141,2022-04-29,156.27328491210938,148.26799807748964
142,2022-05-02,156.58056640625,147.76153338964738
143,2022-05-03,158.0872802734375,147.19312915450516
144,2022-05-04,164.57020568847656,146.62050987426662
145,2022-05-05,155.40095520019528,146.05433204755988
146,2022-05-06,156.13557434082028,145.48612235296056
147,2022-05-09,150.95355224609372,144.86136620722297
148,2022-05-10,153.3857421875,144.16684566123737
149,2022-05-11,145.43402099609372,143.41610289835168
150,2022-05-12,141.52267456054688,142.58221566898916
151,2022-05-13,146.03959655761716,141.72965254750758
152,2022-05-16,144.4809875488281,140.92018015627988
153,2022-05-17,148.1540832519531,140.09555521832132
154,2022-05-18,139.79534912109375,139.2913894607918
155,2022-05-19,136.35060119628906,138.49097401261722
156,2022-05-20,136.5888519287109,137.69730263659673
157,2022-05-23,142.06867980957028,136.91855684334038
158,2022-05-24,139.33868408203125,136.17744383732858
159,2022-05-25,139.49752807617188,135.47729242340662
160,2022-05-26,142.7338104248047,134.8163625444963
161,2022-05-27,148.55117797851562,134.18734812243062
162,2022-05-31,147.7569885253906,133.66535261457963
163,2022-06-01,147.62792968749997,133.20114645577993
164,2022-06-02,150.10975646972656,132.7425711649166
165,2022-06-03,144.32217407226562,132.37794814846936
166,2022-06-06,145.07662963867188,132.06639146900395
167,2022-06-07,147.62792968749997,131.80201087119346
168,2022-06-08,146.88340759277344,131.5563818201576
169,2022-06-09,141.60209655761716,131.3683367698222
170,2022-06-10,136.1322021484375,131.17287756324046
171,2022-06-13,130.92039489746094,130.90961016964772
172,2022-06-14,131.79399108886716,130.63865842461016
173,2022-06-15,134.44456481933594,130.3212547210496
174,2022-06-16,129.11364746093747,129.99138961493506
175,2022-06-17,130.60272216796875,129.60322719279608
176,2022-06-21,134.88136291503906,129.2601657531877
177,2022-06-22,134.3651580810547,128.94647993555824
178,2022-06-23,137.26390075683594,128.6992297133315
179,2022-06-24,140.6292266845703,128.47506496886305
180,2022-06-27,140.6292266845703,128.32436089495783
181,2022-06-28,136.43994140625,128.19712057208878
182,2022-06-29,138.21690368652344,128.03133960610828
183,2022-06-30,135.72517395019528,127.87951152017737
184,2022-07-01,137.91908264160156,127.69242836474857
185,2022-07-05,140.52993774414062,127.57192130622568
186,2022-07-06,141.88006591796875,127.47426195368641
187,2022-07-07,145.2851104736328,127.38287112975192
188,2022-07-08,145.97007751464844,127.30661123693241
189,2022-07-11,143.81585693359375,127.27068608334227
190,2022-07-12,144.79867553710938,127.24164550340944
191,2022-07-13,144.4313812255859,127.18433169790748
192,2022-07-14,147.38967895507812,127.08981741747854
193,2022-07-15,149.0773162841797,127.01582716432628
194,2022-07-18,145.99987792968747,126.98639750330764
195,2022-07-19,149.90127563476562,126.94353373702049
196,2022-07-20,151.9264373779297,126.96244740091421
197,2022-07-21,154.21963500976562,127.06066875946632
198,2022-07-22,152.9687957763672,127.23011357233824
199,2022-07-25,151.8370819091797,127.45912021476349
200,2022-07-26,150.49693298339844,127.7406528037736
201,2022-07-27,155.64913940429688,128.07366298199847
202,2022-07-28,156.205078125,128.48552692694827
203,2022-07-29,161.3275146484375,128.94721486649811
204,2022-08-01,160.3347930908203,129.42677892037952
205,2022-08-02,158.84568786621094,129.96322446744531
206,2022-08-03,164.9211883544922,130.50631681639376
207,2022-08-04,164.603515625,131.05393763686877
208,2022-08-05,164.37486267089844,131.6285347459602
209,2022-08-08,163.8976898193359,132.18918978280996
210,2022-08-09,163.94740295410156,132.73757795764865
211,2022-08-10,168.2419281005859,133.29493661307694
212,2022-08-11,167.49635314941406,133.90543726014263
213,2022-08-12,171.0850677490234,134.52920989535775
214,2022-08-15,172.1686248779297,135.18671369915134
215,2022-08-16,172.0095672607422,135.8510912687943
216,2022-08-17,173.52059936523435,136.5042503337963
217,2022-08-18,173.1229705810547,137.16308349796643
218,2022-08-19,170.5084686279297,137.8070126949883
219,2022-08-22,166.5817718505859,138.41668114084266
220,2022-08-23,166.2437744140625,138.9798868203661
221,2022-08-24,166.54200744628906,139.51694841248442
222,2022-08-25,169.0272674560547,140.02324017539965
223,2022-08-26,162.65505981445312,140.51164501617538
224,2022-08-29,160.42828369140625,140.9138792042513
225,2022-08-30,157.9728546142578,141.26787814549422
226,2022-08-31,156.29281616210938,141.52627121770635
227,2022-09-01,157.0284423828125,141.67778587720701
228,2022-09-02,154.89111328125,141.76123296230614
229,2022-09-06,153.61866760253903,141.82530164777015
230,2022-09-07,155.0402374267578,141.87359093364282
231,2022-09-08,153.54908752441403,141.9380919314244
232,2022-09-09,156.44190979003903,141.98824016026262
233,2022-09-12,162.4661865234375,142.0282722808697
234,2022-09-13,152.9327392578125,142.0905252545999
235,2022-09-14,154.3940887451172,142.14150568464945
236,2022-09-15,151.47140502929685,142.1865742437562
237,2022-09-16,149.81124877929685,142.18055429473404
238,2022-09-19,153.5689697265625,142.13819849542003
239,2022-09-20,155.97468566894528,142.08903377710428
240,2022-09-21,152.81346130371094,142.01105544282242
241,2022-09-22,151.8392333984375,141.90741937249274
242,2022-09-23,149.54286193847653,141.72683170963543
243,2022-09-26,149.88087463378906,141.512631764087
244,2022-09-27,150.864990234375,141.23026697386555
245,2022-09-28,148.95632934570312,140.9147114054626
246,2022-09-29,141.6397247314453,140.60988799034337
247,2022-09-30,137.38497924804688,140.28099558694336
248,2022-10-03,141.60992431640625,139.93170884996195
249,2022-10-04,145.2384033203125,139.62848499041772
250,2022-10-05,145.5366058349609,139.38298563307714
251,2022-10-06,144.57234191894528,139.17167137224848
252,2022-10-07,139.26383972167966,138.96298340874907
253,2022-10-10,139.59188842773435,138.71062109336705
254,2022-10-11,138.16036987304688,138.48009055002237
255,2022-10-12,137.52415466308594,138.2404814480087
256,2022-10-13,142.14672851562497,137.97869472410363
257,2022-10-14,137.5639190673828,137.72334945373038
258,2022-10-17,141.57015991210938,137.4135112157273
259,2022-10-18,142.90225219726562,137.1076502510459
260,2022-10-19,143.01159667968747,136.7910895565046
261,2022-10-20,142.54438781738278,136.4283795220626
262,2022-10-21,146.40150451660156,136.056882739766
263,2022-10-24,148.56863403320312,135.6972529305867
264,2022-10-25,151.44158935546875,135.3488524338563
265,2022-10-26,148.46923828125,135.12193169836334
266,2022-10-27,143.94606018066406,134.91545933549148
267,2022-10-28,154.82154846191406,134.75376372091202
268,2022-10-31,152.43568420410156,134.6482470920009
269,2022-11-01,149.7615509033203,134.56752357450247
270,2022-11-02,144.17468261718747,134.53052844792634
271,2022-11-03,138.0609588623047,134.48873465462518
272,2022-11-04,137.7921142578125,134.44871334182605
273,2022-11-07,138.32980346679685,134.41302596001057
274,2022-11-08,138.90736389160156,134.3893136293918
275,2022-11-09,134.29702758789062,134.3850985842955
276,2022-11-10,146.2460479736328,134.35297777909997
277,2022-11-11,149.06402587890625,134.41438774381092
278,2022-11-14,147.65005493164062,134.54608088355096
279,2022-11-15,149.40257263183594,134.67094348867337
280,2022-11-16,148.1578826904297,134.77077521060843
281,2022-11-17,150.07969665527344,134.88193351526385
282,2022-11-18,150.64727783203122,135.00100313533082
283,2022-11-21,147.38121032714844,135.1736578671607
284,2022-11-22,149.54197692871094,135.35362948496547
285,2022-11-23,150.42822265624997,135.54189069145966
286,2022-11-25,147.4807891845703,135.75140004836246
287,2022-11-28,143.60731506347656,135.93383584637738
288,2022-11-29,140.5702667236328,136.16011892120193
289,2022-11-30,147.401123046875,136.31591347264654
290,2022-12-01,147.67993164062497,136.48242936956692
291,2022-12-02,147.18206787109372,136.686016047719
292,2022-12-05,146.007080078125,136.88805720933576
293,2022-12-06,142.30287170410153,137.04450022925673
294,2022-12-07,140.34124755859375,137.14990878008845
295,2022-12-08,142.0439758300781,137.16631503254027
296,2022-12-09,141.55606079101562,137.16403458506508
297,2022-12-12,143.87615966796875,137.11442674662382
298,2022-12-13,144.85200500488278,137.008499421011
299,2022-12-14,142.6016082763672,136.91537934780624
300,2022-12-15,135.92010498046875,136.8051829380574
301,2022-12-16,133.93856811523435,136.68448133899162
302,2022-12-19,131.80763244628903,136.5047691085774
303,2022-12-20,131.7379608154297,136.25463320163087
304,2022-12-21,134.87457275390622,135.94743206876498
305,2022-12-22,131.66824340820312,135.59150933770886
306,2022-12-23,131.29981994628906,135.239455801895
307,2022-12-27,129.4775848388672,134.79103985049457
308,2022-12-28,125.50453948974608,134.31124883264644
309,2022-12-29,129.05937194824216,133.82726438531787
310,2022-12-30,129.3780059814453,133.3643875868947
311,2023-01-03,124.53865814208983,132.90761719995723
312,2023-01-04,125.82318878173825,132.47032248292632
313,2023-01-05,124.48887634277344,132.03901529149377
314,2023-01-06,129.06932067871094,131.60820525922642
315,2023-01-09,129.59706115722656,131.19065640730057
316,2023-01-10,130.17460632324216,130.80906513238867
317,2023-01-11,132.92289733886716,130.48071311938563
318,2023-01-12,132.84323120117185,130.23592707736904
319,2023-01-13,134.1875,130.04702821020643
320,2023-01-17,135.3624725341797,129.8471161867537
321,2023-01-18,134.63558959960935,129.69606626299444
322,2023-01-19,134.69532775878903,129.5761536339082
323,2023-01-20,137.2842864990234,129.49454387615876
324,2023-01-23,140.51051330566403,129.46949137735552
325,2023-01-24,141.92449951171875,129.5214120866958
326,2023-01-25,141.25732421875,129.60305426786906
327,2023-01-26,143.34841918945312,129.68853322086076
328,2023-01-27,145.31004333496094,129.76605762720916
329,2023-01-30,142.39248657226562,129.8574052199119
330,2023-01-31,143.67698669433594,129.97834459075236
331,2023-02-01,144.81216430664062,130.1631797221298
332,2023-02-02,150.17927551269528,130.38670680592983
333,2023-02-03,153.84362792968747,130.66191682729547
334,2023-02-06,151.08540344238278,130.96168218829914
335,2023-02-07,153.99299621582028,131.23401733275293
336,2023-02-08,151.27459716796875,131.54549835756276
337,2023-02-09,150.22906494140622,131.8571739229155
338,2023-02-10,150.59803771972653,132.17776592981815
339,2023-02-13,153.43031311035153,132.50655025513876
340,2023-02-14,152.78207397460935,132.8136000786935
341,2023-02-15,154.90626525878903,133.12730751193882
342,2023-02-16,153.2906951904297,133.44010708931725
343,2023-02-17,152.13385009765622,133.73534397879436
344,2023-02-21,148.074951171875,134.04136706059487
345,2023-02-22,148.5037841796875,134.2703412795963
346,2023-02-23,148.99243164062497,134.44648693339056
347,2023-02-24,146.30978393554688,134.60838789632086
348,2023-02-27,147.51647949218747,134.7349905585215
349,2023-02-28,147.00787353515625,134.84277682709987
350,2023-03-01,144.91358947753906,134.92875293925678
351,2023-03-02,145.511962890625,134.98497515615688
352,2023-03-03,150.61799621582028,135.05362635218714
353,2023-03-06,153.41035461425778,135.16426588206147
354,2023-03-07,151.1864471435547,135.25472723451318
355,2023-03-08,152.45297241210938,135.31529419020487
356,2023-03-09,150.17918395996094,135.38386973157955
357,2023-03-10,148.0948944091797,135.48923505117952
358,2023-03-13,150.0595245361328,135.51795139687417
359,2023-03-14,152.1737365722656,135.50967261599268
360,2023-03-15,152.57266235351562,135.51859986535052
361,2023-03-16,155.42485046386716,135.5009831384095
362,2023-03-17,154.57716369628906,135.50203149577962
363,2023-03-20,156.9706115722656,135.4833988348923
364,2023-03-21,158.84547424316406,135.49214235151518
365,2023-03-22,157.3994445800781,135.55488167660266
366,2023-03-23,158.49642944335938,135.60166867717177
367,2023-03-24,159.81285095214844,135.67164923357856
368,2023-03-27,157.8482208251953,135.76953555008456
369,2023-03-28,157.2199249267578,135.87660850333893
370,2023-03-29,160.33143615722656,135.97555398502297
371,2023-03-30,161.91709899902344,136.11490986059195
372,2023-03-31,164.4501495361328,136.2693642438521
373,2023-04-03,165.71669006347656,136.4822024056002
374,2023-04-04,165.17817687988278,136.72784226444398
375,2023-04-05,163.3132629394531,137.02505698277398
376,2023-04-06,164.2108154296875,137.32245543383894
377,2023-04-10,161.58798217773438,137.61912976177197
378,2023-04-11,160.36134338378906,137.93563641727357
379,2023-04-12,159.6632537841797,138.25431544217096
380,2023-04-13,165.1083526611328,138.57932784252077
381,2023-04-14,164.7593231201172,138.93308901198904
382,2023-04-17,164.7792510986328,139.2779013164836
383,2023-04-18,166.01588439941406,139.6227568522099
384,2023-04-19,167.17272949218747,139.97353506668694
385,2023-04-20,166.19537353515622,140.37175955801737
386,2023-04-21,164.56983947753903,140.76595273698646
387,2023-04-24,164.87898254394528,141.1854794177652
388,2023-04-25,163.3232421875,141.63901827012884
389,2023-04-26,163.3132629394531,142.06211152752755
390,2023-04-27,167.9505920410156,142.42966345992633
391,2023-04-28,169.2171173095703,142.80355957558547
392,2023-05-01,169.12736511230466,143.14402714128843
393,2023-05-02,168.08021545410156,143.49545382424182
394,2023-05-03,166.99319458007812,143.82327625465584
395,2023-05-04,165.3377227783203,144.1054573121423
396,2023-05-05,173.0965118408203,144.39445809643846
397,2023-05-08,173.02668762207028,144.6917160460002
398,2023-05-09,171.30142211914062,144.98957923280656
399,2023-05-10,173.0865325927734,145.2821574015306
400,2023-05-11,173.27601623535156,145.59279541732118
401,2023-05-12,172.3372802734375,145.87700834270024
402,2023-05-15,171.8379669189453,146.15696299175121
403,2023-05-16,171.8379669189453,146.4260233703994
404,2023-05-17,172.45712280273435,146.69439204933948
405,2023-05-18,174.81393432617188,146.974249428119
406,2023-05-19,174.92379760742185,147.28586014662412
407,2023-05-22,173.9650726318359,147.6033503126482
408,2023-05-23,171.32864379882812,147.93724673112408
409,2023-05-24,171.6082611083984,148.2681277711849
410,2023-05-25,172.75671386718747,148.57804166384355
411,2023-05-26,175.19342041015625,148.86434049615488
412,2023-05-30,177.06089782714844,149.18526754510364
413,2023-05-31,177.0109710693359,149.52280619485506
414,2023-06-01,179.84713745117188,149.88494341547627
415,2023-06-02,180.70597839355466,150.24138492131348
416,2023-06-05,179.33782958984375,150.64889331966376
417,2023-06-06,178.9683380126953,151.07051671518272
418,2023-06-07,177.58020019531247,151.52107261255512
419,2023-06-08,180.32649230957028,152.01368169061922
420,2023-06-09,180.71597290039065,152.52924655274634
421,2023-06-12,183.54214477539065,153.03286878710057
422,2023-06-13,183.06278991699222,153.47329776843387
423,2023-06-14,183.7019348144531,153.88163836799546
424,2023-06-15,185.7591552734375,154.29107055615893
425,2023-06-16,184.67062377929688,154.72047557339417
426,2023-06-20,184.76049804687503,155.13109662043095
427,2023-06-21,183.711929321289,155.49663830055303
428,2023-06-22,186.7478179931641,155.82677360186605
429,2023-06-23,186.428237915039,156.13893551857606
430,2023-06-26,185.0201568603516,156.40313238365158
431,2023-06-27,187.80638122558597,156.64510839560396
432,2023-06-28,188.99478149414065,156.883582677784
433,2023-06-29,189.33432006835935,157.10193282158113
434,2023-06-30,193.70841979980472,157.32870224776295
435,2023-07-03,192.20046997070315,157.54495567681985
436,2023-07-05,191.07197570800784,157.7482613519655
437,2023-07-06,191.55133056640625,157.95644134849178
438,2023-07-07,190.4228515625,158.1449835579924
439,2023-07-10,188.35565185546872,158.35252589385024
440,2023-07-11,187.82637023925778,158.5719027794016
441,2023-07-12,189.5140838623047,158.78250372490626
442,2023-07-13,190.2830352783203,158.97054877524167
443,2023-07-14,190.43284606933594,159.16755349835873
444,2023-07-17,193.72839355468753,159.38383935083945
445,2023-07-18,193.4687347412109,159.62723118563187
446,2023-07-19,194.8368988037109,159.8791828043122
447,2023-07-20,192.8695526123047,160.15037232112442
448,2023-07-21,191.68116760253903,160.39257529704352
449,2023-07-24,192.4900665283203,160.65254630921478
450,2023-07-25,193.35888671875,160.90619475374157
451,2023-07-26,194.2377014160156,161.17121301222048
452,2023-07-27,192.9594268798828,161.52781663517678
453,2023-07-28,195.56591796875,161.86512832096147
454,2023-07-31,196.18507385253903,162.19564189555237
455,2023-08-01,195.34620666503903,162.50163255392906
456,2023-08-02,192.3202972412109,162.83635036580833
457,2023-08-03,190.9122009277344,163.13755316526792
458,2023-08-04,181.74458312988284,163.4460188116627
459,2023-08-07,178.6088104248047,163.73702984823555
460,2023-08-08,179.5575256347656,164.0245715784599
461,2023-08-09,177.94970703125,164.29650683401994
462,2023-08-10,177.72999572753903,164.5310794975339
463,2023-08-11,177.7899932861328,164.76594397186224
464,2023-08-14,179.4600067138672,164.9821541696874
465,2023-08-15,177.4499969482422,165.19026931936602
466,2023-08-16,176.57000732421875,165.3880738202706
467,2023-08-17,173.99999999999997,165.5755460567852
468,2023-08-18,174.49000549316406,165.77699278896532
469,2023-08-21,175.8399963378906,165.97878537099947
470,2023-08-22,177.22999572753903,166.17988625332552
471,2023-08-23,181.1199951171875,166.37830679928263
472,2023-08-24,176.3800048828125,166.59020468174
473,2023-08-25,178.61000061035156,166.77305117645662
474,2023-08-28,180.19000244140622,166.9833819267628
475,2023-08-29,184.1199951171875,167.19535546387576
476,2023-08-30,187.6499938964844,167.423648790977
477,2023-08-31,187.8699951171875,167.69515173421948
478,2023-09-01,189.4600067138672,168.01800257298143
479,2023-09-05,189.69999694824222,168.33292048071596
480,2023-09-06,182.91000366210935,168.63610110902843
481,2023-09-07,177.55999755859372,168.933034824352
482,2023-09-08,178.17999267578122,169.2366909962138
483,2023-09-11,179.36000061035156,169.54804232732837
484,2023-09-12,176.3000030517578,169.84296579037525
485,2023-09-13,174.2100067138672,170.11698695286756
486,2023-09-14,175.74000549316403,170.3843505056693
487,2023-09-15,175.00999450683594,170.68672054838632
488,2023-09-18,177.97000122070312,170.9768885759399
489,2023-09-19,179.07000732421875,171.26957482274335
490,2023-09-20,175.49000549316403,171.5352091262748
491,2023-09-21,173.92999267578125,171.78791729151087
492,2023-09-22,174.78999328613278,172.00019344724612
493,2023-09-25,176.0800018310547,172.15918710984076
494,2023-09-26,171.96000671386716,172.31337129790242
495,2023-09-27,170.42999267578125,172.41278151532785
496,2023-09-28,170.69000244140622,172.5102463273242
497,2023-09-29,171.21000671386716,172.60641420236786
