,BPS,PER,PBR,EPS,DIV,DPS,Adj Close
2013-10-22,4.956213829985734,12.306813186813187,3.6384380382982573,0.358021978021978,0.02320879120879121,0.4173496483906159,16.20418357849121
2013-10-23,4.959386048807325,12.326263736263735,3.6421310336529045,0.36043956043956044,0.023175824175824176,0.41741587702536925,16.362831115722656
2013-10-24,4.962558267628915,12.345714285714285,3.6458240290075516,0.3628571428571429,0.023142857142857142,0.4174821056601226,16.57946014404297
2013-10-25,4.965730486450505,12.365164835164835,3.649517024362199,0.36527472527472526,0.023109890109890112,0.417548334294876,16.394006729125977
2013-10-28,4.9752471429152765,12.423516483516483,3.660596010426141,0.37252747252747254,0.02301098901098901,0.41774702019913607,16.516191482543945
2013-10-29,4.978419361736867,12.442967032967033,3.664289005780788,0.3749450549450549,0.022978021978021977,0.41781324883388943,16.104745864868164
2013-10-30,4.981591580558457,12.462417582417583,3.667982001135435,0.37736263736263737,0.022945054945054947,0.4178794774686428,16.360971450805664
2013-10-31,4.984763799380047,12.481868131868131,3.6716749964900823,0.3797802197802198,0.022912087912087913,0.41794570610339615,16.292388916015625
2013-11-01,4.987936018201637,12.501318681318681,3.6753679918447295,0.3821978021978022,0.02287912087912088,0.4180119347381495,16.209169387817383
2013-11-04,4.997452674666408,12.559670329670329,3.6864469779086715,0.38945054945054947,0.022780219780219782,0.4182106206424096,16.418621063232422
2013-11-05,5.000624893487998,12.579120879120879,3.6901399732633187,0.39186813186813185,0.02274725274725275,0.41827684927716297,16.378108978271484
2013-11-06,5.003797112309589,12.598571428571429,3.693832968617966,0.3942857142857143,0.022714285714285715,0.41834307791191633,16.331703186035156
2013-11-07,5.006969331131179,12.618021978021977,3.697525963972613,0.39670329670329674,0.02268131868131868,0.4184093065466697,16.067413330078125
2013-11-08,5.0101415499527695,12.637472527472527,3.70121895932726,0.3991208791208791,0.02264835164835165,0.41847553518142305,16.32042121887207
2013-11-11,5.019658206417541,12.695824175824175,3.7122979453912017,0.4063736263736264,0.02254945054945055,0.41867422108568314,16.273088455200195
2013-11-12,5.022830425239131,12.715274725274725,3.715990940745849,0.4087912087912088,0.022516483516483516,0.4187404497204365,16.303180694580078
2013-11-13,5.02600264406072,12.734725274725275,3.7196839361004965,0.4112087912087912,0.022483516483516486,0.4188066783551899,16.322620391845703
2013-11-14,5.029174862882311,12.754175824175825,3.7233769314551437,0.41362637362637367,0.022450549450549452,0.4188729069899433,16.55868911743164
2013-11-15,5.032347081703901,12.773626373626373,3.727069926809791,0.41604395604395605,0.02241758241758242,0.41893913562469665,16.459312438964844
2013-11-18,5.041863738168672,12.831978021978022,3.7381489128737324,0.4232967032967033,0.02231868131868132,0.41913782152895673,16.25990867614746
2013-11-19,5.0450359569902625,12.85142857142857,3.7418419082283796,0.4257142857142857,0.022285714285714287,0.4192040501637101,16.288755416870117
2013-11-20,5.048208175811853,12.87087912087912,3.7455349035830268,0.42813186813186815,0.022252747252747253,0.41927027879846346,16.14610481262207
2013-11-21,5.051380394633443,12.89032967032967,3.7492278989376744,0.4305494505494506,0.02221978021978022,0.4193365074332168,16.33860206604004
2013-11-22,5.054552613455034,12.90978021978022,3.7529208942923216,0.432967032967033,0.02218681318681319,0.4194027360679702,16.296594619750977
2013-11-25,5.064069269919805,12.968131868131868,3.763999880356263,0.44021978021978025,0.02208791208791209,0.41960142197223027,16.420124053955078
2013-11-26,5.067241488741394,12.987582417582416,3.7676928757109103,0.44263736263736264,0.022054945054945055,0.41966765060698363,16.72297477722168
2013-11-27,5.0704137075629845,13.007032967032966,3.7713858710655574,0.4450549450549451,0.02202197802197802,0.419733879241737,17.116756439208984
2013-11-29,5.076758145206165,13.045934065934066,3.7787718617748522,0.4498901098901099,0.021956043956043957,0.4198663365112437,17.4337215423584
2013-12-02,5.086274801670936,13.104285714285714,3.789850847838794,0.4571428571428572,0.02185714285714286,0.4200650224155038,17.28197479248047
2013-12-03,5.089447020492527,13.123736263736264,3.793543843193441,0.45956043956043957,0.021824175824175826,0.42013125105025717,17.755077362060547
2013-12-04,5.092619239314117,13.143186813186812,3.797236838548088,0.46197802197802196,0.021791208791208792,0.42019747968501053,17.713687896728516
2013-12-05,5.095791458135707,13.162637362637362,3.8009298339027353,0.4643956043956044,0.02175824175824176,0.4202637083197639,17.804609298706055
2013-12-06,5.098963676957298,13.182087912087912,3.8046228292573825,0.46681318681318684,0.021725274725274725,0.42032993695451726,17.557554244995117
2013-12-09,5.108480333422068,13.24043956043956,3.8157018153213245,0.4740659340659341,0.021626373626373627,0.42052862285877735,17.75851821899414
2013-12-10,5.111652552243658,13.25989010989011,3.8193948106759716,0.4764835164835165,0.021593406593406594,0.4205948514935307,17.73093032836914
2013-12-11,5.114824771065249,13.279340659340658,3.823087806030619,0.4789010989010989,0.021560439560439563,0.42066108012828407,17.599565505981445
2013-12-12,5.117996989886839,13.298791208791208,3.826780801385266,0.48131868131868133,0.02152747252747253,0.42072730876303743,17.57386016845703
2013-12-13,5.121169208708429,13.318241758241758,3.830473796739913,0.48373626373626377,0.021494505494505496,0.4207935373977908,17.382299423217773
2013-12-16,5.1306858651732,13.376593406593406,3.841552782803855,0.49098901098901104,0.021395604395604395,0.42099222330205094,17.478553771972656
2013-12-17,5.133858083994791,13.396043956043956,3.8452457781585023,0.49340659340659343,0.021362637362637365,0.4210584519368043,17.399856567382812
2013-12-18,5.137030302816381,13.415494505494506,3.8489387735131495,0.4958241758241758,0.02132967032967033,0.42112468057155766,17.267555236816406
2013-12-19,5.140202521637971,13.434945054945054,3.8526317688677967,0.49824175824175826,0.021296703296703298,0.421190909206311,17.06972312927246
2013-12-20,5.143374740459562,13.454395604395604,3.856324764222444,0.5006593406593407,0.021263736263736264,0.4212571378410644,17.212690353393555
2013-12-23,5.152891396924332,13.512747252747252,3.8674037502863854,0.507912087912088,0.021164835164835166,0.4214558237453245,17.87327003479004
2013-12-24,5.156063615745922,13.532197802197802,3.871096745641033,0.5103296703296704,0.021131868131868133,0.42152205238007784,17.797399520874023
2013-12-26,5.162408053389103,13.5710989010989,3.8784827363503274,0.5151648351648352,0.02106593406593407,0.42165450964958456,17.6792049407959
2013-12-27,5.165580272210693,13.59054945054945,3.8821757317049745,0.5175824175824176,0.021032967032967035,0.4217207382843379,17.559755325317383
2013-12-30,5.1629923749884945,13.59,3.8880396978982126,0.5175824175824176,0.021043956043956046,0.4224000192415092,17.385122299194336
2013-12-31,5.1601123169666,13.58,3.8891251833175082,0.5163736263736264,0.02106593406593407,0.4227065454027182,17.58890724182129
2014-01-02,5.154352200922811,13.559999999999999,3.891296154156099,0.513956043956044,0.02110989010989011,0.4233195977251361,17.341541290283203
2014-01-03,5.151472142900917,13.549999999999999,3.8923816395753947,0.5127472527472527,0.021131868131868133,0.4236261238863451,16.96061897277832
2014-01-06,5.1428319688352335,13.52,3.8956380958332812,0.5091208791208791,0.0211978021978022,0.42454570236997197,17.05310821533203
2014-01-07,5.139951910813339,13.51,3.8967235812525765,0.507912087912088,0.021219780219780222,0.42485222853118093,16.931154251098633
2014-01-08,5.137071852791445,13.5,3.897809066671872,0.5067032967032967,0.02124175824175824,0.4251587546923899,17.038372039794922
2014-01-09,5.13419179476955,13.49,3.8988945520911678,0.5054945054945055,0.021263736263736264,0.42546528085359886,16.820796966552734
2014-01-10,5.131311736747656,13.479999999999999,3.899980037510463,0.5042857142857143,0.021285714285714286,0.4257718070148078,16.708555221557617
2014-01-13,5.1226715626819725,13.45,3.9032364937683495,0.5006593406593407,0.021351648351648354,0.4266913854984347,16.7960205078125
2014-01-14,5.119791504660078,13.44,3.904321979187645,0.49945054945054945,0.021373626373626376,0.4269979116596437,17.130233764648438
2014-01-15,5.116911446638183,13.43,3.9054074646069408,0.49824175824175826,0.021395604395604395,0.42730443782085265,17.474164962768555
2014-01-16,5.114031388616289,13.42,3.906492950026236,0.49703296703296707,0.021417582417582418,0.4276109639820616,17.376659393310547
2014-01-17,5.111151330594395,13.41,3.9075784354455316,0.4958241758241758,0.02143956043956044,0.4279174901432706,16.950902938842773
2014-01-21,5.099631098506817,13.37,3.911920377122714,0.490989010989011,0.02152747252747253,0.42914359478810643,17.214263916015625
2014-01-22,5.096751040484922,13.36,3.913005862542009,0.4897802197802198,0.02154945054945055,0.4294501209493154,17.290756225585938
2014-01-23,5.093870982463028,13.35,3.9140913479613046,0.4885714285714286,0.02157142857142857,0.42975664711052436,17.43716812133789
2014-01-24,5.090990924441134,13.34,3.9151768333806003,0.48736263736263735,0.021593406593406594,0.4300631732717333,17.12019920349121
2014-01-27,5.082350750375451,13.309999999999999,3.9184332896384864,0.48373626373626377,0.02165934065934066,0.4309827517553602,17.25908660888672
2014-01-28,5.0794706923535555,13.299999999999999,3.919518775057782,0.4825274725274725,0.021681318681318684,0.4312892779165692,15.879615783691406
2014-01-29,5.076590634331661,13.29,3.9206042604770777,0.48131868131868133,0.021703296703296703,0.43159580407777814,15.699348449707031
2014-01-30,5.073710576309767,13.28,3.921689745896373,0.48010989010989014,0.021725274725274725,0.4319023302389871,15.668933868408203
2014-01-31,5.070830518287873,13.27,3.9227752313156685,0.4789010989010989,0.021747252747252747,0.4322088564001961,15.694642066955566
2014-02-03,5.06219034422219,13.24,3.926031687573555,0.47527472527472525,0.021813186813186815,0.43312843488382297,15.723800659179688
2014-02-04,5.0593102862002945,13.229999999999999,3.9271171729928507,0.47406593406593406,0.021835164835164837,0.43343496104503193,15.951416015625
2014-02-05,5.0564302281784,13.219999999999999,3.928202658412146,0.47285714285714286,0.021857142857142856,0.4337414872062409,16.0705509185791
2014-02-06,5.053550170156506,13.209999999999999,3.9292881438314415,0.47164835164835167,0.02187912087912088,0.43404801336744986,16.16422462463379
2014-02-07,5.050670112134611,13.2,3.930373629250737,0.4704395604395604,0.0219010989010989,0.4343545395286588,16.39035987854004
2014-02-10,5.042029938068928,13.17,3.9336300855086237,0.46681318681318684,0.02196703296703297,0.4352741180122857,16.68398666381836
2014-02-11,5.039149880047034,13.16,3.934715570927919,0.4656043956043956,0.02198901098901099,0.4355806441734947,16.903818130493164
2014-02-12,5.036269822025139,13.149999999999999,3.9358010563472146,0.4643956043956044,0.02201098901098901,0.43588717033470364,16.902559280395508
2014-02-13,5.033389764003245,13.139999999999999,3.9368865417665098,0.4631868131868132,0.022032967032967032,0.4361936964959126,17.17095375061035
2014-02-14,5.03050970598135,13.129999999999999,3.9379720271858054,0.46197802197802196,0.022054945054945055,0.4365002226571216,17.15707778930664
2014-02-18,5.018989473893773,13.09,3.9423139688629876,0.45714285714285713,0.022142857142857145,0.43772632730195743,17.22015953063965
2014-02-19,5.016109415871878,13.08,3.943399454282283,0.45593406593406594,0.022164835164835164,0.4380328534631664,16.948291778564453
2014-02-20,5.013229357849983,13.069999999999999,3.9444849397015784,0.4547252747252747,0.022186813186813186,0.43833937962437536,16.752117156982422
2014-02-21,5.010349299828089,13.059999999999999,3.945570425120874,0.4535164835164835,0.02220879120879121,0.4386459057855843,16.56602668762207
2014-02-24,5.001709125762406,13.03,3.9488268813787606,0.4498901098901099,0.022274725274725276,0.4395654842692112,16.638572692871094
2014-02-25,4.998829067740512,13.02,3.949912366798056,0.44868131868131866,0.0222967032967033,0.4398720104304202,16.465421676635742
2014-02-26,4.995949009718617,13.01,3.9509978522173514,0.44747252747252747,0.022318681318681317,0.44017853659162914,16.31686782836914
2014-02-27,4.993068951696722,13.0,3.952083337636647,0.4462637362637363,0.02234065934065934,0.4404850627528381,16.642362594604492
2014-02-28,4.990188893674828,12.989999999999998,3.9531688230559423,0.44505494505494503,0.022362637362637362,0.44079158891404707,16.59725570678711
2014-03-03,4.981548719609145,12.959999999999999,3.956425279313829,0.4414285714285714,0.02242857142857143,0.44171116739767396,16.645193099975586
2014-03-04,4.978668661587251,12.95,3.9575107647331245,0.4402197802197802,0.022450549450549452,0.44201769355888293,16.75495147705078
2014-03-05,4.975788603565356,12.94,3.9585962501524197,0.439010989010989,0.02247252747252747,0.4423242197200919,16.79027557373047
2014-03-06,4.972908545543461,12.93,3.9596817355717153,0.43780219780219776,0.022494505494505494,0.44263074588130086,16.739503860473633
2014-03-07,4.970028487521567,12.92,3.960767220991011,0.43659340659340656,0.022516483516483516,0.4429372720425098,16.729717254638672
2014-03-10,4.961388313455884,12.889999999999999,3.9640236772488975,0.432967032967033,0.022582417582417583,0.4438568505261367,16.744857788085938
2014-03-11,4.95850825543399,12.879999999999999,3.9651091626681927,0.43175824175824173,0.022604395604395606,0.4441633766873457,16.907913208007812
2014-03-12,4.955628197412095,12.87,3.9661946480874883,0.43054945054945054,0.022626373626373625,0.44446990284855464,16.9243221282959
2014-03-13,4.9527481393902,12.86,3.967280133506784,0.42934065934065935,0.022648351648351647,0.4447764290097636,16.73634910583496
2014-03-14,4.949868081368306,12.85,3.968365618926079,0.4281318681318681,0.02267032967032967,0.44508295517097257,16.548372268676758
2014-03-17,4.941227907302623,12.819999999999999,3.9716220751839657,0.42450549450549446,0.022736263736263737,0.44600253365459946,16.61302375793457
2014-03-18,4.938347849280728,12.809999999999999,3.9727075606032614,0.42329670329670327,0.02275824175824176,0.44630905981580843,16.759998321533203
2014-03-19,4.935467791258834,12.799999999999999,3.973793046022557,0.4220879120879121,0.02278021978021978,0.4466155859770174,16.755582809448242
2014-03-20,4.932587733236939,12.79,3.974878531441852,0.4208791208791208,0.0228021978021978,0.44692211213822636,16.674840927124023
2014-03-21,4.929707675215044,12.78,3.975964016861148,0.41967032967032963,0.022824175824175823,0.4472286382994353,16.806360244750977
2014-03-24,4.921067501149362,12.75,3.9792204731190344,0.41604395604395605,0.02289010989010989,0.4481482167830622,17.005687713623047
2014-03-25,4.918187443127467,12.739999999999998,3.9803059585383296,0.4148351648351648,0.022912087912087913,0.4484547429442712,17.18862533569336
2014-03-26,4.915307385105573,12.729999999999999,3.9813914439576252,0.4136263736263736,0.022934065934065932,0.44876126910548014,17.024303436279297
2014-03-27,4.9124273270836785,12.719999999999999,3.982476929376921,0.4124175824175824,0.022956043956043955,0.4490677952666891,16.951126098632812
2014-03-28,4.909547269061783,12.709999999999999,3.983562414796216,0.41120879120879117,0.022978021978021977,0.44937432142789807,16.932201385498047
2014-03-31,4.909344440340885,12.737142857142857,3.9978604609709016,0.408021978021978,0.022912087912087913,0.4494270800087998,16.92841911315918
2014-04-01,4.910683054991382,12.755714285714285,4.004466741348597,0.407032967032967,0.02286813186813187,0.44930019621864614,17.08327865600586
2014-04-02,4.912021669641879,12.774285714285714,4.0110730217262915,0.40604395604395604,0.022824175824175823,0.44917331242849257,17.111658096313477
2014-04-03,4.913360284292377,12.792857142857143,4.0176793021039865,0.40505494505494505,0.02278021978021978,0.44904642863833893,16.993072509765625
2014-04-04,4.914698898942874,12.811428571428571,4.024285582481681,0.40406593406593405,0.022736263736263737,0.4489195448481853,16.77324104309082
2014-04-07,4.918714742894367,12.867142857142856,4.044104423614765,0.40109890109890106,0.022604395604395602,0.4485388934777244,16.5098934173584
2014-04-08,4.920053357544865,12.885714285714284,4.05071070399246,0.40010989010989007,0.02256043956043956,0.44841200968757083,16.50895118713379
2014-04-09,4.921391972195362,12.904285714285713,4.057316984370155,0.3991208791208791,0.022516483516483516,0.4482851258974172,16.725933074951172
2014-04-10,4.9227305868458595,12.922857142857142,4.06392326474785,0.3981318681318681,0.02247252747252747,0.44815824210726357,16.510204315185547
2014-04-11,4.924069201496358,12.94142857142857,4.070529545125545,0.39714285714285713,0.02242857142857143,0.44803135831710994,16.38814926147461
2014-04-14,4.92808504544785,12.997142857142856,4.09034838625863,0.39417582417582414,0.022296703296703295,0.4476507069466491,16.45343589782715
2014-04-15,4.929423660098347,13.015714285714285,4.096954666636325,0.39318681318681314,0.022252747252747253,0.44752382315649547,16.336111068725586
2014-04-16,4.9307622747488455,13.034285714285714,4.103560947014019,0.3921978021978022,0.02220879120879121,0.44739693936634184,16.369224548339844
2014-04-17,4.932100889399343,13.052857142857142,4.110167227391714,0.3912087912087912,0.022164835164835164,0.4472700555761882,16.556259155273438
2014-04-21,4.9374553480013335,13.127142857142857,4.136592348902494,0.3872527472527472,0.021989010989010987,0.44676252041557374,16.752744674682617
2014-04-22,4.938793962651831,13.145714285714286,4.143198629280189,0.3862637362637362,0.021945054945054946,0.4466356366254201,16.769454956054688
2014-04-23,4.940132577302328,13.164285714285715,4.149804909657884,0.3852747252747253,0.0219010989010989,0.4465087528352665,16.550260543823242
2014-04-24,4.941471191952826,13.182857142857143,4.156411190035579,0.3842857142857143,0.021857142857142856,0.44638186904511284,17.90709114074707
2014-04-25,4.942809806603323,13.201428571428572,4.163017470413274,0.3832967032967033,0.02181318681318681,0.4462549852549592,18.038602828979492
2014-04-28,4.946825650554816,13.257142857142856,4.182836311546358,0.3803296703296703,0.02168131868131868,0.4458743338844984,18.737205505371094
2014-04-29,4.948164265205314,13.275714285714285,4.1894425919240526,0.3793406593406593,0.02163736263736264,0.44574745009434474,18.681684494018555
2014-04-30,4.949502879855811,13.294285714285714,4.1960488723017475,0.37835164835164836,0.021593406593406594,0.4456205663041911,18.611038208007812
2014-05-01,4.950841494506308,13.312857142857142,4.2026551526794425,0.37736263736263737,0.02154945054945055,0.4454936825140375,18.654882431030273
2014-05-02,4.9521801091568065,13.331428571428571,4.209261433057137,0.37637362637362637,0.021505494505494504,0.4453667987238839,18.689577102661133
2014-05-05,4.956195953108299,13.387142857142857,4.229080274190222,0.3734065934065934,0.021373626373626373,0.444986147353423,18.95387077331543
2014-05-06,4.957534567758796,13.405714285714286,4.235686554567917,0.3724175824175824,0.021329670329670328,0.4448592635632694,18.747289657592773
2014-05-07,4.958873182409294,13.424285714285714,4.242292834945612,0.37142857142857144,0.021285714285714286,0.44473237977311575,18.681684494018555
2014-05-08,4.960211797059792,13.442857142857143,4.248899115323306,0.37043956043956044,0.02124175824175824,0.4446054959829622,18.64838409423828
2014-05-09,4.961550411710289,13.461428571428572,4.255505395701001,0.36945054945054945,0.021197802197802196,0.44447861219280854,18.570688247680664
2014-05-12,4.9655662556617814,13.517142857142858,4.275324236834086,0.36648351648351646,0.021065934065934065,0.44409796082234765,18.80188751220703
2014-05-13,4.96690487031228,13.535714285714286,4.281930517211781,0.36549450549450546,0.02102197802197802,0.443971077032194,18.831388473510742
2014-05-14,4.968243484962777,13.554285714285715,4.288536797589476,0.3645054945054945,0.02097802197802198,0.44384419324204044,18.83487892150879
2014-05-15,4.969582099613275,13.572857142857142,4.295143077967171,0.3635164835164835,0.020934065934065934,0.4437173094518868,18.674715042114258
2014-05-16,4.970920714263772,13.59142857142857,4.301749358344866,0.3625274725274725,0.02089010989010989,0.4435904256617332,18.95032501220703
2014-05-19,4.974936558215265,13.647142857142857,4.32156819947795,0.35956043956043954,0.020758241758241758,0.4432097742912723,19.174863815307617
2014-05-20,4.976275172865762,13.665714285714285,4.328174479855645,0.35857142857142854,0.020714285714285713,0.4430828905011187,19.178674697875977
2014-05-21,4.97761378751626,13.684285714285714,4.33478076023334,0.3575824175824176,0.02067032967032967,0.4429560067109651,19.22941780090332
2014-05-22,4.978952402166757,13.702857142857143,4.341387040611035,0.3565934065934066,0.020626373626373627,0.44282912292081145,19.25986099243164
2014-05-23,4.980291016817255,13.721428571428572,4.34799332098873,0.3556043956043956,0.02058241758241758,0.4427022391306578,19.477428436279297
2014-05-27,4.985645475419245,13.795714285714286,4.374418442499509,0.3516483516483516,0.020406593406593405,0.44219470397004335,19.842161178588867
2014-05-28,4.986984090069742,13.814285714285715,4.381024722877204,0.3506593406593407,0.02036263736263736,0.4420678201798897,19.790781021118164
2014-05-29,4.9883227047202405,13.832857142857144,4.387631003254899,0.3496703296703297,0.02031868131868132,0.4419409363897361,20.15138053894043
2014-05-30,4.989661319370738,13.851428571428572,4.394237283632594,0.3486813186813187,0.020274725274725274,0.44181405259958245,20.07590103149414
2014-06-02,4.99367716332223,13.907142857142858,4.414056124765678,0.34571428571428575,0.020142857142857143,0.4414334012291216,19.937942504882812
2014-06-03,4.995015777972728,13.925714285714285,4.420662405143373,0.3447252747252747,0.020098901098901098,0.441306517438968,20.219890594482422
2014-06-04,4.996354392623226,13.944285714285714,4.427268685521068,0.34373626373626376,0.020054945054945053,0.44117963364881435,20.450777053833008
2014-06-05,4.997693007273723,13.962857142857143,4.433874965898763,0.34274725274725276,0.02001098901098901,0.4410527498586607,20.531017303466797
2014-06-06,4.999031621924221,13.981428571428571,4.440481246276458,0.34175824175824177,0.019967032967032967,0.4409258660685071,20.474567413330078
2014-06-09,5.003047465875714,14.037142857142857,4.460300087409543,0.33879120879120883,0.019835164835164835,0.44054521469804625,20.80218505859375
2014-06-10,5.004386080526211,14.055714285714286,4.466906367787238,0.3378021978021978,0.01979120879120879,0.4404183309078926,20.924293518066406
2014-06-11,5.005724695176709,14.074285714285715,4.473512648164933,0.33681318681318684,0.019747252747252746,0.440291447117739,20.837705612182617
2014-06-12,5.007063309827206,14.092857142857143,4.480118928542627,0.33582417582417584,0.019703296703296704,0.44016456332758536,20.489154815673828
2014-06-13,5.008401924477703,14.111428571428572,4.486725208920322,0.33483516483516484,0.01965934065934066,0.4400376795374318,20.264925003051758
2014-06-16,5.012417768429197,14.167142857142858,4.506544050053407,0.3318681318681319,0.019527472527472528,0.4396570281669709,20.46916961669922
2014-06-17,5.013756383079694,14.185714285714287,4.513150330431102,0.33087912087912086,0.019483516483516483,0.43953014437681726,20.442535400390625
2014-06-18,5.015094997730191,14.204285714285716,4.5197566108087965,0.3298901098901099,0.019439560439560438,0.4394032605866636,20.464733123779297
2014-06-19,5.016433612380689,14.222857142857144,4.5263628911864915,0.3289010989010989,0.019395604395604397,0.43927637679651005,20.39369010925293
2014-06-20,5.017772227031187,14.241428571428571,4.532969171564186,0.3279120879120879,0.019351648351648352,0.4391494930063564,20.18278694152832
2014-06-23,5.021788070982679,14.297142857142857,4.55278801269727,0.324945054945055,0.01921978021978022,0.4387688416358955,20.165016174316406
2014-06-24,5.023126685633176,14.315714285714286,4.559394293074965,0.32395604395604394,0.019175824175824176,0.4386419578457419,20.042917251586914
2014-06-25,5.0244653002836746,14.334285714285715,4.56600057345266,0.322967032967033,0.01913186813186813,0.4385150740555883,20.060672760009766
2014-06-26,5.025803914934172,14.352857142857143,4.572606853830355,0.321978021978022,0.019087912087912086,0.4383881902654347,20.18056869506836
2014-06-27,5.02714252958467,14.371428571428572,4.57921313420805,0.320989010989011,0.019043956043956044,0.43826130647528105,20.420330047607422
2014-06-30,5.021254833613609,14.40934065934066,4.6038955878208,0.32065934065934065,0.018978021978021977,0.4385602633919877,20.631244659423828
2014-07-01,5.01764167830283,14.419010989010989,4.612933674438327,0.320989010989011,0.018967032967032966,0.4387731837454179,20.762224197387695
2014-07-02,5.014028522992051,14.428681318681319,4.621971761055854,0.3213186813186813,0.018956043956043955,0.4389861040988481,20.753345489501953
2014-07-03,5.010415367681272,14.438351648351649,4.631009847673382,0.32164835164835165,0.018945054945054943,0.4391990244522782,20.875452041625977
2014-07-07,4.995962746438157,14.477032967032967,4.667162194143491,0.322967032967033,0.018901098901098902,0.44005070586599887,21.306142807006836
2014-07-08,4.992349591127378,14.486703296703297,4.676200280761018,0.3232967032967033,0.01889010989010989,0.44026362621942905,21.16850471496582
2014-07-09,4.988736435816599,14.496373626373627,4.685238367378545,0.32362637362637364,0.01887912087912088,0.4404765465728592,21.177383422851562
2014-07-10,4.98512328050582,14.506043956043957,4.694276453996073,0.32395604395604394,0.01886813186813187,0.44068946692628935,21.09967803955078
2014-07-11,4.981510125195041,14.515714285714287,4.7033145406136,0.3242857142857143,0.018857142857142857,0.44090238727971953,21.1396427154541
2014-07-14,4.970670659262705,14.544725274725275,4.730428800466182,0.3252747252747253,0.018824175824175823,0.44154114834001,21.4127140045166
2014-07-15,4.967057503951926,14.554395604395605,4.739466887083709,0.3256043956043956,0.018813186813186812,0.44175406869344014,21.161840438842773
2014-07-16,4.963444348641147,14.564065934065935,4.748504973701237,0.32593406593406593,0.0188021978021978,0.4419669890468703,21.041955947875977
2014-07-17,4.959831193330368,14.573736263736263,4.757543060318763,0.3262637362637363,0.01879120879120879,0.4421799094003005,20.666767120361328
2014-07-18,4.956218038019589,14.583406593406593,4.766581146936291,0.3265934065934066,0.018780219780219782,0.4423928297537306,20.96425437927246
2014-07-21,4.945378572087252,14.612417582417583,4.793695406788873,0.3275824175824176,0.018747252747252748,0.4430315908140211,20.855464935302734
2014-07-22,4.941765416776473,14.622087912087913,4.8027334934064,0.3279120879120879,0.018736263736263737,0.4432445111674513,21.028636932373047
2014-07-23,4.938152261465694,14.631758241758241,4.811771580023928,0.3282417582417582,0.018725274725274726,0.4434574315208814,21.577001571655273
2014-07-24,4.934539106154916,14.641428571428571,4.820809666641455,0.32857142857142857,0.018714285714285715,0.4436703518743116,21.541475296020508
2014-07-25,4.930925950844137,14.651098901098901,4.829847753258982,0.3289010989010989,0.018703296703296703,0.44388327222774177,21.683555603027344
2014-07-28,4.9200864849118,14.68010989010989,4.856962013111564,0.32989010989010986,0.01867032967032967,0.44452203328803225,21.9832706451416
2014-07-29,4.916473329601021,14.68978021978022,4.866000099729091,0.3302197802197802,0.01865934065934066,0.44473495364146237,21.8411922454834
2014-07-30,4.912860174290242,14.69945054945055,4.875038186346619,0.33054945054945056,0.018648351648351647,0.44494787399489255,21.790124893188477
2014-07-31,4.909247018979463,14.70912087912088,4.884076272964146,0.33087912087912086,0.01863736263736264,0.44516079434832273,21.22400665283203
2014-08-01,4.905633863668684,14.71879120879121,4.8931143595816735,0.3312087912087912,0.018626373626373628,0.44537371470175285,21.3416690826416
