Date,Market Capitalization,PE Ratio,PS Ratio,PB Ratio,Current Ratio,Adj Close
2013-09-30,440011.4835164835,11.878901098901098,2.577252747252747,3.557472527472527,1.6758241758241759,14.860147476196287
2013-10-01,440729.7252747253,11.898351648351648,2.580879120879121,3.561208791208791,1.6737362637362636,15.209556579589844
2013-10-02,441447.967032967,11.917802197802198,2.5845054945054944,3.564945054945055,1.6716483516483516,15.259428977966309
2013-10-03,442166.2087912088,11.937252747252748,2.588131868131868,3.5686813186813184,1.6695604395604395,15.067736625671388
2013-10-04,442884.4505494505,11.956703296703296,2.5917582417582414,3.5724175824175823,1.6674725274725275,15.05589199066162
2013-10-07,445039.1758241758,12.015054945054946,2.6026373626373625,3.5836263736263736,1.6612087912087912,15.203007698059082
2013-10-08,445757.4175824176,12.034505494505494,2.606263736263736,3.587362637362637,1.6591208791208791,14.99074649810791
2013-10-09,446475.65934065933,12.053956043956044,2.60989010989011,3.591098901098901,1.6570329670329669,15.166852951049805
2013-10-10,447193.9010989011,12.073406593406594,2.6135164835164835,3.594835164835165,1.6549450549450548,15.261922836303713
2013-10-11,447912.14285714284,12.092857142857143,2.617142857142857,3.5985714285714283,1.6528571428571428,15.360730171203612
2013-10-14,450066.86813186813,12.151208791208791,2.628021978021978,3.6097802197802196,1.6465934065934065,15.461402893066406
2013-10-15,450785.1098901099,12.170659340659341,2.6316483516483515,3.6135164835164835,1.6445054945054944,15.543691635131836
2013-10-16,451503.35164835164,12.19010989010989,2.635274725274725,3.617252747252747,1.6424175824175824,15.619431495666504
2013-10-17,452221.5934065934,12.20956043956044,2.6389010989010986,3.620989010989011,1.6403296703296704,15.725105285644531
2013-10-18,452939.83516483515,12.22901098901099,2.6425274725274726,3.6247252747252747,1.638241758241758,15.861937522888184
2013-10-21,455094.56043956045,12.287362637362637,2.653406593406593,3.635934065934066,1.631978021978022,16.250625610351562
2013-10-22,455812.8021978022,12.306813186813187,2.657032967032967,3.6396703296703294,1.6298901098901097,16.20418357849121
2013-10-23,456531.04395604396,12.326263736263735,2.6606593406593406,3.6434065934065933,1.6278021978021977,16.362829208374023
2013-10-24,457249.28571428574,12.345714285714285,2.664285714285714,3.6471428571428572,1.6257142857142857,16.5794620513916
2013-10-25,457967.52747252746,12.365164835164835,2.6679120879120877,3.6508791208791207,1.6236263736263736,16.394001007080078
2013-10-28,460122.25274725276,12.423516483516483,2.6787912087912087,3.662087912087912,1.6173626373626373,16.516189575195312
2013-10-29,460840.4945054945,12.442967032967033,2.682417582417582,3.665824175824176,1.6152747252747253,16.104751586914062
2013-10-30,461558.73626373627,12.462417582417583,2.6860439560439557,3.6695604395604393,1.6131868131868132,16.360965728759766
2013-10-31,462276.97802197805,12.481868131868131,2.6896703296703297,3.673296703296703,1.611098901098901,16.292390823364258
2013-11-01,462995.2197802198,12.501318681318681,2.6932967032967032,3.677032967032967,1.609010989010989,16.209163665771484
2013-11-04,465149.94505494507,12.559670329670329,2.704175824175824,3.6882417582417584,1.6027472527472528,16.418622970581055
2013-11-05,465868.1868131868,12.579120879120879,2.7078021978021978,3.691978021978022,1.6006593406593406,16.37810516357422
2013-11-06,466586.4285714286,12.598571428571429,2.7114285714285713,3.6957142857142857,1.5985714285714285,16.331707000732422
2013-11-07,467304.6703296703,12.618021978021977,2.715054945054945,3.6994505494505496,1.5964835164835165,16.067413330078125
2013-11-08,468022.9120879121,12.637472527472527,2.7186813186813183,3.703186813186813,1.5943956043956045,16.320415496826172
2013-11-11,470177.6373626374,12.695824175824175,2.7295604395604394,3.7143956043956043,1.5881318681318681,16.273082733154297
2013-11-12,470895.8791208791,12.715274725274725,2.733186813186813,3.7181318681318682,1.586043956043956,16.303180694580078
2013-11-13,471614.1208791209,12.734725274725275,2.736813186813187,3.7218681318681317,1.5839560439560438,16.322614669799805
2013-11-14,472332.3626373626,12.754175824175825,2.7404395604395604,3.7256043956043956,1.5818681318681318,16.558692932128906
2013-11-15,473050.6043956044,12.773626373626373,2.744065934065934,3.7293406593406595,1.5797802197802198,16.459306716918945
2013-11-18,475205.3296703297,12.831978021978022,2.754945054945055,3.7405494505494508,1.5735164835164834,16.259916305541992
2013-11-19,475923.5714285714,12.85142857142857,2.7585714285714285,3.744285714285714,1.5714285714285714,16.28875160217285
2013-11-20,476641.8131868132,12.87087912087912,2.762197802197802,3.748021978021978,1.5693406593406594,16.14610481262207
2013-11-21,477360.05494505493,12.89032967032967,2.7658241758241755,3.7517582417582416,1.5672527472527473,16.33860969543457
2013-11-22,478078.2967032967,12.90978021978022,2.7694505494505495,3.7554945054945055,1.565164835164835,16.296594619750977
2013-11-25,480233.02197802195,12.968131868131868,2.78032967032967,3.7667032967032967,1.558901098901099,16.42011833190918
2013-11-26,480951.26373626373,12.987582417582416,2.783956043956044,3.7704395604395606,1.5568131868131867,16.72297477722168
2013-11-27,481669.5054945055,13.007032967032966,2.7875824175824175,3.774175824175824,1.5547252747252747,17.116748809814453
2013-11-29,483105.989010989,13.045934065934066,2.7948351648351646,3.781648351648352,1.5505494505494506,17.433717727661133
2013-12-02,485260.71428571426,13.104285714285714,2.8057142857142856,3.7928571428571427,1.5442857142857143,17.281980514526367
2013-12-03,485978.95604395604,13.123736263736264,2.809340659340659,3.7965934065934066,1.5421978021978022,17.75507354736328
2013-12-04,486697.19780219777,13.143186813186812,2.8129670329670327,3.8003296703296705,1.54010989010989,17.71368980407715
2013-12-05,487415.43956043955,13.162637362637362,2.8165934065934066,3.804065934065934,1.538021978021978,17.804611206054688
2013-12-06,488133.68131868134,13.182087912087912,2.82021978021978,3.807802197802198,1.535934065934066,17.557558059692383
2013-12-09,490288.4065934066,13.24043956043956,2.831098901098901,3.819010989010989,1.5296703296703296,17.75851821899414
2013-12-10,491006.64835164836,13.25989010989011,2.8347252747252747,3.822747252747253,1.5275824175824175,17.730934143066406
2013-12-11,491724.89010989014,13.279340659340658,2.838351648351648,3.8264835164835165,1.5254945054945055,17.599565505981445
2013-12-12,492443.13186813187,13.298791208791208,2.8419780219780217,3.8302197802197804,1.5234065934065935,17.573862075805664
2013-12-13,493161.37362637365,13.318241758241758,2.8456043956043953,3.833956043956044,1.5213186813186814,17.382305145263672
2013-12-16,495316.0989010989,13.376593406593406,2.8564835164835163,3.845164835164835,1.515054945054945,17.478548049926758
2013-12-17,496034.34065934067,13.396043956043956,2.8601098901098903,3.848901098901099,1.5129670329670328,17.39986228942871
2013-12-18,496752.5824175824,13.415494505494506,2.8637362637362638,3.852637362637363,1.5108791208791208,17.267555236816406
2013-12-19,497470.8241758242,13.434945054945054,2.8673626373626373,3.8563736263736264,1.5087912087912088,17.069719314575195
2013-12-20,498189.06593406596,13.454395604395604,2.870989010989011,3.8601098901098903,1.5067032967032967,17.212697982788086
2013-12-23,500343.7912087912,13.512747252747252,2.881868131868132,3.8713186813186815,1.5004395604395604,17.873275756835938
2013-12-24,501062.032967033,13.532197802197802,2.8854945054945054,3.875054945054945,1.4983516483516484,17.797401428222656
2013-12-26,502498.5164835165,13.5710989010989,2.8927472527472524,3.8825274725274728,1.4941758241758243,17.679203033447266
2013-12-27,503216.7582417582,13.59054945054945,2.8963736263736264,3.8862637362637362,1.492087912087912,17.55975341796875
2013-12-30,503384.14285714284,13.59,2.896043956043956,3.8921978021978023,1.493076923076923,17.385122299194336
2013-12-31,503108.71428571426,13.58,2.894065934065934,3.8932967032967034,1.4946153846153847,17.588911056518555
2014-01-02,502557.85714285716,13.559999999999999,2.89010989010989,3.8954945054945056,1.4976923076923077,17.341543197631836
2014-01-03,502282.4285714286,13.549999999999999,2.888131868131868,3.8965934065934067,1.4992307692307691,16.960622787475586
2014-01-06,501456.14285714284,13.52,2.882197802197802,3.89989010989011,1.5038461538461538,17.053110122680664
2014-01-07,501180.71428571426,13.51,2.88021978021978,3.900989010989011,1.5053846153846153,16.93115234375
2014-01-08,500905.28571428574,13.5,2.8782417582417583,3.902087912087912,1.5069230769230768,17.038375854492188
2014-01-09,500629.85714285716,13.49,2.876263736263736,3.9031868131868133,1.5084615384615385,16.820791244506836
2014-01-10,500354.4285714286,13.479999999999999,2.874285714285714,3.9042857142857144,1.51,16.708553314208984
2014-01-13,499528.14285714284,13.45,2.8683516483516485,3.9075824175824176,1.5146153846153847,16.7960262298584
2014-01-14,499252.71428571426,13.44,2.866373626373626,3.9086813186813187,1.5161538461538462,17.13023567199707
2014-01-15,498977.28571428574,13.43,2.8643956043956043,3.90978021978022,1.5176923076923077,17.474163055419922
2014-01-16,498701.85714285716,13.42,2.8624175824175824,3.910879120879121,1.5192307692307692,17.376659393310547
2014-01-17,498426.4285714286,13.41,2.8604395604395605,3.911978021978022,1.5207692307692307,16.950902938842773
2014-01-21,497324.71428571426,13.37,2.8525274725274725,3.9163736263736264,1.5269230769230768,17.214258193969727
2014-01-22,497049.28571428574,13.36,2.8505494505494506,3.9174725274725275,1.5284615384615385,17.29075813293457
2014-01-23,496773.85714285716,13.35,2.8485714285714288,3.9185714285714286,1.53,17.43716812133789
2014-01-24,496498.4285714286,13.34,2.8465934065934064,3.9196703296703297,1.5315384615384615,17.12020492553711
2014-01-27,495672.14285714284,13.309999999999999,2.840659340659341,3.922967032967033,1.5361538461538462,17.259092330932617
2014-01-28,495396.71428571426,13.299999999999999,2.838681318681319,3.924065934065934,1.5376923076923077,15.879621505737305
2014-01-29,495121.28571428574,13.29,2.8367032967032966,3.925164835164835,1.5392307692307692,15.69934368133545
2014-01-30,494845.85714285716,13.28,2.8347252747252747,3.9262637362637363,1.5407692307692307,15.668937683105469
2014-01-31,494570.4285714286,13.27,2.832747252747253,3.9273626373626374,1.5423076923076922,15.6946439743042
2014-02-03,493744.14285714284,13.24,2.8268131868131867,3.9306593406593406,1.5469230769230768,15.723793983459473
2014-02-04,493468.71428571426,13.229999999999999,2.824835164835165,3.9317582417582417,1.5484615384615383,15.951407432556152
2014-02-05,493193.28571428574,13.219999999999999,2.822857142857143,3.932857142857143,1.55,16.0705509185791
2014-02-06,492917.85714285716,13.209999999999999,2.820879120879121,3.933956043956044,1.5515384615384615,16.164222717285156
2014-02-07,492642.4285714286,13.2,2.8189010989010987,3.935054945054945,1.553076923076923,16.390363693237305
2014-02-10,491816.14285714284,13.17,2.812967032967033,3.9383516483516487,1.5576923076923077,16.683990478515625
2014-02-11,491540.71428571426,13.16,2.810989010989011,3.93945054945055,1.5592307692307692,16.903818130493164
2014-02-12,491265.28571428574,13.149999999999999,2.809010989010989,3.940549450549451,1.5607692307692307,16.902557373046875
2014-02-13,490989.85714285716,13.139999999999999,2.807032967032967,3.941648351648352,1.5623076923076922,17.170955657958984
2014-02-14,490714.4285714286,13.129999999999999,2.805054945054945,3.942747252747253,1.5638461538461539,17.15707778930664
2014-02-18,489612.71428571426,13.09,2.797142857142857,3.9471428571428575,1.5699999999999998,17.22015953063965
2014-02-19,489337.28571428574,13.08,2.7951648351648353,3.9482417582417586,1.5715384615384616,16.948286056518555
2014-02-20,489061.85714285716,13.069999999999999,2.7931868131868134,3.9493406593406597,1.573076923076923,16.752113342285156
2014-02-21,488786.4285714286,13.059999999999999,2.791208791208791,3.950439560439561,1.5746153846153845,16.56603240966797
2014-02-24,487960.14285714284,13.03,2.7852747252747254,3.953736263736264,1.5792307692307692,16.638578414916992
2014-02-25,487684.71428571426,13.02,2.7832967032967035,3.954835164835165,1.5807692307692307,16.465417861938477
2014-02-26,487409.28571428574,13.01,2.781318681318681,3.9559340659340663,1.5823076923076922,16.316869735717773
2014-02-27,487133.85714285716,13.0,2.7793406593406593,3.9570329670329674,1.5838461538461537,16.642351150512695
2014-02-28,486858.4285714286,12.989999999999998,2.7773626373626374,3.9581318681318685,1.5853846153846154,16.59725570678711
2014-03-03,486032.14285714284,12.959999999999999,2.7714285714285714,3.9614285714285717,1.5899999999999999,16.64519500732422
2014-03-04,485756.71428571426,12.95,2.7694505494505495,3.962527472527473,1.5915384615384616,16.75494956970215
2014-03-05,485481.28571428574,12.94,2.7674725274725276,3.963626373626374,1.593076923076923,16.79027557373047
2014-03-06,485205.85714285716,12.93,2.7654945054945057,3.964725274725275,1.5946153846153845,16.7394962310791
2014-03-07,484930.4285714286,12.92,2.763516483516484,3.965824175824176,1.596153846153846,16.729721069335938
2014-03-10,484104.14285714284,12.889999999999999,2.7575824175824177,3.9691208791208794,1.6007692307692307,16.744863510131836
2014-03-11,483828.71428571426,12.879999999999999,2.755604395604396,3.9702197802197805,1.6023076923076922,16.90791893005371
2014-03-12,483553.28571428574,12.87,2.753626373626374,3.9713186813186816,1.6038461538461537,16.9243221282959
2014-03-13,483277.85714285716,12.86,2.7516483516483516,3.9724175824175827,1.6053846153846152,16.736345291137695
2014-03-14,483002.4285714286,12.85,2.7496703296703298,3.973516483516484,1.606923076923077,16.548364639282227
2014-03-17,482176.14285714284,12.819999999999999,2.743736263736264,3.976813186813187,1.6115384615384614,16.61302947998047
2014-03-18,481900.71428571426,12.809999999999999,2.741758241758242,3.977912087912088,1.613076923076923,16.760000228881836
2014-03-19,481625.28571428574,12.799999999999999,2.73978021978022,3.9790109890109893,1.6146153846153846,16.755584716796875
2014-03-20,481349.85714285716,12.79,2.737802197802198,3.9801098901098904,1.616153846153846,16.67484474182129
2014-03-21,481074.4285714286,12.78,2.735824175824176,3.9812087912087915,1.6176923076923075,16.806364059448242
2014-03-24,480248.14285714284,12.75,2.72989010989011,3.9845054945054947,1.6223076923076922,17.005695343017578
2014-03-25,479972.71428571426,12.739999999999998,2.727912087912088,3.985604395604396,1.6238461538461537,17.18861961364746
2014-03-26,479697.28571428574,12.729999999999999,2.7259340659340663,3.986703296703297,1.6253846153846152,17.0242977142334
2014-03-27,479421.85714285716,12.719999999999999,2.723956043956044,3.987802197802198,1.626923076923077,16.951128005981445
2014-03-28,479146.4285714286,12.709999999999999,2.721978021978022,3.988901098901099,1.6284615384615384,16.932207107543945
2014-03-31,480535.5714285714,12.737142857142857,2.7285714285714286,4.003186813186813,1.6264835164835163,16.928421020507812
2014-04-01,481367.85714285716,12.755714285714285,2.732857142857143,4.00978021978022,1.6247252747252747,17.083276748657227
2014-04-02,482200.14285714284,12.774285714285714,2.7371428571428575,4.0163736263736265,1.622967032967033,17.111661911010742
2014-04-03,483032.4285714286,12.792857142857143,2.7414285714285715,4.022967032967033,1.6212087912087911,16.99307632446289
2014-04-04,483864.71428571426,12.811428571428571,2.745714285714286,4.02956043956044,1.6194505494505493,16.773242950439453
2014-04-07,486361.5714285714,12.867142857142856,2.758571428571429,4.049340659340659,1.6141758241758242,16.509889602661133
2014-04-08,487193.85714285716,12.885714285714284,2.762857142857143,4.055934065934066,1.6124175824175824,16.508947372436523
2014-04-09,488026.14285714284,12.904285714285713,2.7671428571428573,4.0625274725274725,1.6106593406593406,16.725934982299805
2014-04-10,488858.4285714286,12.922857142857142,2.771428571428572,4.069120879120879,1.6089010989010988,16.510208129882812
2014-04-11,489690.71428571426,12.94142857142857,2.775714285714286,4.075714285714286,1.607142857142857,16.388147354125977
2014-04-14,492187.5714285714,12.997142857142856,2.7885714285714287,4.095494505494505,1.6018681318681318,16.453439712524414
2014-04-15,493019.85714285716,13.015714285714285,2.792857142857143,4.102087912087912,1.60010989010989,16.336111068725586
2014-04-16,493852.14285714284,13.034285714285714,2.797142857142857,4.1086813186813185,1.5983516483516482,16.36922836303711
2014-04-17,494684.4285714286,13.052857142857142,2.8014285714285716,4.115274725274725,1.5965934065934064,16.55624771118164
2014-04-21,498013.5714285714,13.127142857142857,2.8185714285714285,4.141648351648352,1.5895604395604395,16.752744674682617
2014-04-22,498845.85714285716,13.145714285714286,2.822857142857143,4.148241758241759,1.5878021978021977,16.76946258544922
2014-04-23,499678.14285714284,13.164285714285715,2.8271428571428574,4.154835164835165,1.5860439560439559,16.550260543823242
2014-04-24,500510.4285714286,13.182857142857143,2.8314285714285714,4.161428571428572,1.5842857142857143,17.907087326049805
2014-04-25,501342.71428571426,13.201428571428572,2.835714285714286,4.1680219780219785,1.5825274725274725,18.03860282897949
2014-04-28,503839.5714285714,13.257142857142856,2.8485714285714288,4.187802197802198,1.5772527472527471,18.737199783325195
2014-04-29,504671.85714285716,13.275714285714285,2.8528571428571428,4.194395604395605,1.5754945054945053,18.68169212341309
2014-04-30,505504.14285714284,13.294285714285714,2.857142857142857,4.200989010989011,1.5737362637362637,18.61104202270508
2014-05-01,506336.4285714286,13.312857142857142,2.8614285714285717,4.207582417582418,1.571978021978022,18.65487670898437
2014-05-02,507168.71428571426,13.331428571428571,2.8657142857142857,4.2141758241758245,1.5702197802197801,18.689577102661133
2014-05-05,509665.5714285714,13.387142857142857,2.8785714285714286,4.233956043956044,1.564945054945055,18.953872680664062
2014-05-06,510497.85714285716,13.405714285714286,2.882857142857143,4.240549450549451,1.5631868131868132,18.747299194335938
2014-05-07,511330.14285714284,13.424285714285714,2.887142857142857,4.247142857142857,1.5614285714285714,18.68169212341309
2014-05-08,512162.4285714286,13.442857142857143,2.8914285714285715,4.253736263736264,1.5596703296703296,18.64839172363281
2014-05-09,512994.7142857143,13.461428571428572,2.895714285714286,4.2603296703296705,1.5579120879120878,18.57068634033203
2014-05-12,515491.5714285714,13.517142857142858,2.908571428571429,4.28010989010989,1.5526373626373626,18.80189323425293
2014-05-13,516323.85714285716,13.535714285714286,2.912857142857143,4.286703296703297,1.5508791208791208,18.831388473510746
2014-05-14,517156.14285714284,13.554285714285715,2.9171428571428573,4.293296703296703,1.549120879120879,18.834875106811523
2014-05-15,517988.4285714286,13.572857142857142,2.9214285714285713,4.29989010989011,1.5473626373626372,18.674715042114254
2014-05-16,518820.7142857143,13.59142857142857,2.9257142857142857,4.3064835164835165,1.5456043956043954,18.95032119750977
2014-05-19,521317.5714285714,13.647142857142857,2.9385714285714286,4.326263736263736,1.5403296703296703,19.17486572265625
2014-05-20,522149.85714285716,13.665714285714285,2.942857142857143,4.332857142857143,1.5385714285714285,19.178674697875977
2014-05-21,522982.14285714284,13.684285714285714,2.947142857142857,4.339450549450549,1.5368131868131867,19.229415893554688
2014-05-22,523814.4285714286,13.702857142857143,2.9514285714285715,4.346043956043956,1.535054945054945,19.25986099243164
2014-05-23,524646.7142857143,13.721428571428572,2.9557142857142855,4.3526373626373625,1.5332967032967033,19.477436065673828
2014-05-27,527975.8571428572,13.795714285714286,2.972857142857143,4.379010989010989,1.5262637362637361,19.842159271240234
2014-05-28,528808.1428571428,13.814285714285715,2.9771428571428573,4.385604395604395,1.5245054945054946,19.79077911376953
2014-05-29,529640.4285714285,13.832857142857144,2.9814285714285713,4.392197802197802,1.5227472527472528,20.15138816833496
2014-05-30,530472.7142857143,13.851428571428572,2.9857142857142858,4.398791208791208,1.520989010989011,20.07590103149414
2014-06-02,532969.5714285715,13.907142857142858,2.9985714285714287,4.418571428571428,1.5157142857142856,19.937938690185547
2014-06-03,533801.8571428572,13.925714285714285,3.0028571428571427,4.425164835164836,1.513956043956044,20.21989250183105
2014-06-04,534634.1428571428,13.944285714285714,3.007142857142857,4.431758241758242,1.5121978021978022,20.450782775878903
2014-06-05,535466.4285714285,13.962857142857143,3.0114285714285716,4.438351648351649,1.5104395604395604,20.53101921081543
2014-06-06,536298.7142857143,13.981428571428571,3.0157142857142856,4.444945054945055,1.5086813186813186,20.47456169128418
2014-06-09,538795.5714285715,14.037142857142857,3.0285714285714285,4.464725274725275,1.5034065934065934,20.802186965942383
2014-06-10,539627.8571428572,14.055714285714286,3.032857142857143,4.471318681318682,1.5016483516483516,20.924287796020508
2014-06-11,540460.1428571428,14.074285714285715,3.037142857142857,4.477912087912088,1.4998901098901098,20.837703704833984
2014-06-12,541292.4285714285,14.092857142857143,3.0414285714285714,4.484505494505495,1.498131868131868,20.489154815673828
2014-06-13,542124.7142857143,14.111428571428572,3.045714285714286,4.491098901098901,1.4963736263736263,20.26492500305176
2014-06-16,544621.5714285715,14.167142857142858,3.0585714285714287,4.510879120879121,1.491098901098901,20.469179153442383
2014-06-17,545453.8571428572,14.185714285714287,3.0628571428571427,4.517472527472528,1.4893406593406593,20.442535400390625
2014-06-18,546286.1428571428,14.204285714285716,3.067142857142857,4.524065934065934,1.4875824175824175,20.464731216430664
2014-06-19,547118.4285714286,14.222857142857144,3.071428571428571,4.530659340659341,1.4858241758241757,20.393688201904297
2014-06-20,547950.7142857143,14.241428571428571,3.0757142857142856,4.537252747252747,1.4840659340659341,20.182788848876957
2014-06-23,550447.5714285715,14.297142857142857,3.0885714285714285,4.557032967032967,1.4787912087912087,20.165023803710938
2014-06-24,551279.8571428572,14.315714285714286,3.0928571428571425,4.563626373626374,1.477032967032967,20.04292106628418
2014-06-25,552112.1428571428,14.334285714285715,3.097142857142857,4.57021978021978,1.4752747252747254,20.06068420410156
2014-06-26,552944.4285714286,14.352857142857143,3.1014285714285714,4.576813186813187,1.4735164835164836,20.180561065673828
2014-06-27,553776.7142857143,14.371428571428572,3.1057142857142854,4.583406593406593,1.4717582417582418,20.420333862304688
2014-06-30,555678.6483516484,14.40934065934066,3.114175824175824,4.608021978021978,1.4614285714285713,20.631235122680664
2014-07-01,556213.4725274725,14.419010989010989,3.116263736263736,4.617032967032967,1.457142857142857,20.762226104736328
2014-07-02,556748.2967032967,14.428681318681319,3.118351648351648,4.626043956043956,1.4528571428571428,20.753347396850582
